uid,formula,reduced_formula,gap_pbe_2d,gap_hse_2d,ehull,dyn_stab,gap_pbe_bulk_mean,gap_pbe_bulk_min,gap_pbe_bulk_max,gap_hse_bulk_mean,n_bulk_matches,material_ids,delta_gap_pbe,delta_gap_hse
2HgPS3-1,Hg2 P2 S6,HgPS3,1.019542107053433,1.894027100957088,0.0200308858041069,No,1.7549,1.7549,1.7549,2.630099,1,mp-27178,-0.735357892946567,-0.736071899042912
2KNO3-1,K2 N2 O6,KNO3,3.166400739179675,5.260665088156969,0.008267535100522139,Yes,3.0352333333333337,2.8988,3.2872,4.971414,6,mp-6920|mp-1020193|mp-5158|mp-9475|mp-36903|mp-672644,0.13116740584634146,0.289251088156969
2CrGeTe3-1,Cr2 Ge2 Te6,CrGeTe3,0.1251176616710028,0.8740388203538423,0.0019828470455586,Yes,0.0,0.0,0.0,0.822417,1,mp-541449,0.1251176616710028,0.05162182035384233
2PdTeO3-2,Te2 Pd2 O6,TePdO3,1.001393121299964,2.5088126695585835,0.08011827322128137,Yes,0.0,0.0,0.0,0.0,1,mp-979272,1.001393121299964,2.5088126695585835
2PdTeO3-1,Te2 Pd2 O6,TePdO3,0.3688921392146507,1.8002479254755812,0.079863630503157,Yes,0.0,0.0,0.0,0.0,1,mp-979272,0.3688921392146507,1.8002479254755812
2AlInO3-1,Al2 In2 O6,AlInO3,2.837893987307134,4.391966049821173,0.09571031510143727,Yes,2.1581,2.1581,2.1581,3.4979,1,mp-754157,0.6797939873071339,0.894066049821173
2INTi-1,Ti2 I2 N2,TiIN,0.06227451677329088,0.07760751302684266,0.0017441849995165626,Yes,0.0,0.0,0.0,0.627661,1,mp-27848,0.06227451677329088,-0.5500534869731574
2HNaO-2,Na2 H2 O2,NaHO,3.503657422151256,5.180520156502341,0.00044363769261224206,Yes,3.0361,2.7883999999999998,3.3548999999999998,4.455425,6,mp-625996|mp-626778|mp-626506|mp-625051|mp-23940|mp-23891,0.4675574221512564,0.7250951565023414
2HNaO-1,Na2 H2 O2,NaHO,2.80219479300819,4.458174478957227,0.0,Yes,3.0361,2.7883999999999998,3.3548999999999998,4.455425,6,mp-625996|mp-626778|mp-626506|mp-625051|mp-23940|mp-23891,-0.23390520699180994,0.002749478957227325
1BiIS-2,Bi1 S1 I1,BiSI,0.4010529065042301,1.1782377123254222,0.1396479356390993,Yes,1.8668999999999998,1.8668999999999998,1.8668999999999998,2.417652,1,mp-23514,-1.4658470934957697,-1.2394142876745777
1BiIS-1,Bi1 S1 I1,BiSI,0.7774808004290814,1.4739739789524404,0.014378675234495356,Yes,1.8668999999999998,1.8668999999999998,1.8668999999999998,2.417652,1,mp-23514,-1.0894191995709184,-0.9436780210475595
2CuKSe-1,K2 Cu2 Se2,KCuSe,1.5737881863051704,2.9572580636510732,0.027114240129398226,Yes,0.17819999999999991,0.17819999999999991,0.17819999999999991,1.23708,1,mp-7435,1.3955881863051705,1.7201780636510733
2HLiO-1,Li2 H2 O2,LiHO,3.935352440756461,5.6121973418083115,0.0,Yes,4.0057,4.0057,4.0057,5.722016,1,mp-23856,-0.07034755924353897,-0.10981865819168846
2CuKS-1,K2 Cu2 S2,KCuS,1.6225323632548199,3.1299970589566772,0.07606427194667376,Yes,1.8615000000000002,1.8615000000000002,1.8615000000000002,2.99704,1,mp-28270,-0.2389676367451803,0.1329570589566771
4PPdSe-1,P4 Pd4 Se4,PPdSe,1.1030545647612664,1.9628098912174876,0.001886658891696295,Yes,0.9677000000000002,0.9677000000000002,0.9677000000000002,1.83934,1,mp-3123,0.13535456476126617,0.12346989121748764
2FInO-1,In2 O2 F2,InOF,2.235979578929647,3.6851550785777416,0.056814790490564704,Yes,,,,2.443556,1,mp-27175,,1.2415990785777415
2BiIS-1,Bi2 S2 I2,BiSI,0.8372955476064072,1.3890570041859387,0.0,No,1.8668999999999998,1.8668999999999998,1.8668999999999998,2.417652,1,mp-23514,-1.0296044523935926,-1.0285949958140612
2AsBeNa-1,Na2 Be2 As2,NaBeAs,0.5054392892391746,0.9488203117010651,0.07272613531841128,Yes,1.2793,1.2793,1.2793,1.9820540000000002,1,mp-9573,-0.7738607107608255,-1.0332336882989352
1BaBrCl-1,Ba1 Br1 Cl1,BaBrCl,5.090557575736565,6.257067660276618,0.08433058119849068,Yes,4.70655,4.4843,4.9288,4.787629,2,mp-28049|mp-1012551,0.38400757573656463,1.4694386602766185
2BaBrH-1,Ba2 H2 Br2,BaHBr,3.6771868083345223,4.779525643337518,0.040754988734800435,Yes,3.2114,3.2114,3.2114,4.217978,1,mp-24424,0.46578680833452246,0.5615476433375184
2BrHSr-1,Sr2 H2 Br2,SrHBr,4.354041321700215,5.479165700056493,0.0,Yes,3.8289,3.8289,3.8289,4.937221,1,mp-24423,0.5251413217002154,0.5419447000564928
2FOSc-1,Sc2 O2 F2,ScOF,4.619597570808152,6.9857666520924075,0.04293708398124233,Yes,4.468266666666667,4.3361,4.5928,6.4070035,3,mp-4661|mp-4662|mp-989178,0.15133090414148498,0.5787631520924075
4CuKTe-1,K4 Cu4 Te4,KCuTe,1.412086604168242,2.5852446995885288,0.06378074479606137,Yes,0.6037000000000003,0.6037000000000003,0.6037000000000003,1.690629,1,mp-7436,0.8083866041682417,0.8946156995885288
2AsCaRb-1,Rb2 Ca2 As2,RbCaAs,0.9857158912898201,1.5176709747761779,0.08495301272050604,Yes,1.3010000000000002,1.3010000000000002,1.3010000000000002,1.842503,1,mp-9845,-0.3152841087101801,-0.32483202522382215
2KORb-1,K2 Rb2 O2,KRbO,0.46127571052670935,1.7183878973956561,0.02815482313088354,Yes,0.62225,0.0,1.2445,2.414682,2,mp-755480|mp-756889,-0.16097428947329062,-0.6962941026043439
2KORb-2,K2 Rb2 O2,KRbO,0.49532008860635457,1.772006736304328,0.0697401670414844,Yes,0.62225,0.0,1.2445,2.414682,2,mp-755480|mp-756889,-0.1269299113936454,-0.6426752636956721
2HNaS-1,Na2 H2 S2,NaHS,3.55980965003105,4.587538000712706,0.004231488390554243,Yes,3.15245,3.1472,3.1576999999999997,4.271255699999999,2,mp-36582|mp-634657,0.4073596500310499,0.31628230071270647
2LiRbS-1,Rb2 Li2 S2,RbLiS,1.26535112717059,2.0876430761776774,0.03573055458055722,Yes,2.745,2.745,2.745,3.703698,1,mp-8751,-1.4796488728294102,-1.6160549238223227
1ISSb-1,Sb1 S1 I1,SbSI,1.219102971949605,1.7824491412878976,0.05829166327424732,Yes,1.2739666666666667,0.6814,1.6354000000000002,1.9978559999999999,3,mp-23007|mp-23041|mp-973217,-0.05486369471706176,-0.2154068587121023
4AgLiTe-1,Li4 Ag4 Te4,LiAgTe,1.0895507837778202,1.8312522717486264,0.048061883391913605,Yes,,,,0.297095,1,mp-962069,,1.5341572717486263
2CaClF-1,Ca2 Cl2 F2,CaClF,6.020166734741515,7.586685082888464,0.012101454898505892,Yes,5.6701999999999995,5.6701999999999995,5.6701999999999995,6.016457,1,mp-27546,0.34996673474151585,1.5702280828884643
1BiBrS-2,Bi1 S1 Br1,BiSBr,1.1878769971197558,1.9804019187336452,0.12441697057923722,Yes,2.0287,2.0287,2.0287,2.5839090000000002,1,mp-23324,-0.8408230028802444,-0.603507081266355
1BiBrS-1,Bi1 S1 Br1,BiSBr,0.8907047103145818,1.600144484093482,0.008652783429290286,Yes,2.0287,2.0287,2.0287,2.5839090000000002,1,mp-23324,-1.1379952896854184,-0.9837645159065183
2AuRbS-1,Rb2 Au2 S2,RbAuS,1.210810376394556,1.777940610342215,0.09635414706759526,Yes,1.9868,1.9868,1.9868,2.904912,1,mp-9010,-0.775989623605444,-1.1269713896577849
2CrFO-1,Cr2 O2 F2,CrOF,0.8842344915815028,3.5024141220214213,0.0,Yes,1.8358999999999999,1.4245999999999999,2.3137999999999996,3.019356,4,mp-764359|mp-768039|mp-766803|mp-764219,-0.9516655084184971,0.4830581220214212
2AsBeLi-1,Li2 Be2 As2,LiBeAs,1.291334237436522,1.9196575240937626,0.0828494234320362,Yes,1.0077000000000003,1.0077000000000003,1.0077000000000003,1.6029430000000002,1,mp-9562,0.2836342374365217,0.31671452409376233
2BiBrS-1,Bi2 S2 Br2,BiSBr,0.9689056275620511,1.6210853973793533,0.010319772420903206,No,2.0287,2.0287,2.0287,2.5839090000000002,1,mp-23324,-1.059794372437949,-0.9628236026206469
2LiRbSe-1,Rb2 Li2 Se2,RbLiSe,1.2678166519963532,2.010397651310723,0.04161510379680955,Yes,2.3089,2.3089,2.3089,3.133701,1,mp-9250,-1.0410833480036468,-1.123303348689277
2BrOSc-1,Sc2 Br2 O2,ScBrO,3.210201931910875,5.237291553640096,0.0,Yes,3.2937000000000003,3.236,3.3514000000000004,4.712542,2,mp-989190|mp-546279,-0.08349806808912508,0.5247495536400963
2FOY-1,Y2 O2 F2,YOF,5.17330748846039,6.726879214939499,0.0,Yes,5.169633333333333,4.9285,5.6328,6.727291999999999,3,mp-38194|mp-3637|mp-10219,0.003674155127057155,-0.0004127850605000205
4PPdS-1,P4 Pd4 S4,PPdS,1.1949967879016565,2.0904344386127454,0.0,Yes,1.0934,1.0934,1.0934,1.996309,1,mp-7280,0.1015967879016566,0.09412543861274547
2FSY-1,Y2 S2 F2,YSF,2.6926183159908117,3.8001775973098946,0.07042195309529238,Yes,1.9362499999999998,1.3132000000000001,2.5592999999999995,2.302263,2,mp-10086|mp-3632,0.7563683159908119,1.4979145973098946
4AuITe-1,Te4 Au4 I4,TeAuI,1.0711838555476998,1.671611246063363,0.0,Yes,1.1164,1.1164,1.1164,1.5896050000000002,1,mp-27741,-0.045216144452300266,0.08200624606336282
4AsPdS-1,As4 Pd4 S4,AsPdS,0.8877018987290852,1.5013790224627739,0.0378542943143767,Yes,0.0,0.0,0.0,0.0,1,mp-10848,0.8877018987290852,1.5013790224627739
4AsPdSe-1,As4 Pd4 Se4,AsPdSe,0.7389742513553128,1.28253200766925,0.045281283686091335,Yes,0.0,0.0,0.0,0.0,1,mp-10849,0.7389742513553128,1.28253200766925
2IOY-1,Y2 I2 O2,YIO,1.8161562820185695,2.8342099673596675,0.06087980089403544,Yes,2.8154000000000003,2.2197000000000005,3.4111000000000002,3.286065,2,mp-754038|mp-753712,-0.9992437179814309,-0.45185503264033233
1BiBrTe-1,Bi1 Te1 Br1,BiTeBr,0.5910806856682358,1.1593582897846306,0.0,Yes,1.2233,1.2233,1.2233,2.31804992,1,mp-33723,-0.6322193143317643,-1.1586916302153694
1BiBrTe-2,Bi1 Te1 Br1,BiTeBr,0.5286776325877693,1.1616007476813623,0.1166433965128082,Yes,1.2233,1.2233,1.2233,2.31804992,1,mp-33723,-0.6946223674122307,-1.1564491723186376
2FSeY-1,Y2 Se2 F2,YSeF,1.4016162950423865,2.4298763476565908,0.06117118215566938,Yes,1.8590499999999999,1.5591999999999997,2.1589,2.481089,2,mp-696195|mp-556111,-0.4574337049576134,-0.051212652343409104
2AgKSe-1,K2 Ag2 Se2,KAgSe,0.46575397777568384,1.2996564077530097,0.04510525597978088,Yes,0.4838,0.4838,0.4838,1.2973590000000002,1,mp-16236,-0.01804602222431617,0.0022974077530095727
2BaHI-1,Ba2 H2 I2,BaHI,3.2459388531231053,4.218619347645864,0.01624428014738477,Yes,2.8161,2.8161,2.8161,3.9205669999999997,1,mp-23862,0.4298388531231052,0.29805234764586475
2BrNZr-2,Zr2 Br2 N2,ZrBrN,1.8162218454811796,3.111181392233688,0.011426815343069071,Yes,1.5690499999999998,1.4423,1.6957999999999998,2.366482,2,mp-541912|mp-570157,0.24717184548117976,0.744699392233688
2BrNZr-1,Zr2 Br2 N2,ZrBrN,1.6180290775462298,2.7587314781907537,0.0,Yes,1.5690499999999998,1.4423,1.6957999999999998,2.366482,2,mp-541912|mp-570157,0.04897907754622999,0.39224947819075373
2BrNZr-3,Zr2 Br2 N2,ZrBrN,1.4581003248051647,2.833173798801095,0.09405500140346135,Yes,1.5690499999999998,1.4423,1.6957999999999998,2.366482,2,mp-541912|mp-570157,-0.11094967519483512,0.466691798801095
2CoFO-1,Co2 O2 F2,CoOF,0.10076939134294394,1.3899900543041452,0.0,Yes,0.0,0.0,0.0,0.0,12,mp-764080|mp-777605|mp-779089|mp-763938|mp-763326|mp-778833|mp-850935|mp-773742|mp-775620|mp-763931|mp-853161|mp-765680,0.10076939134294394,1.3899900543041452
1MoAg2O4-1,Ag2 Mo1 O4,Ag2MoO4,2.0845028770772873,3.572212962825251,0.14518877209625053,No,1.8720999999999999,1.8720999999999999,1.8720999999999999,3.4149890000000003,1,mp-19318,0.21240287707728744,0.15722396282525075
1ZnIn2S4-1,Zn1 In2 S4,Zn(InS2)2,0.019232057387222223,0.870444780620566,0.06999916719327752,Yes,0.49715000000000015,0.07669999999999977,1.4023999999999996,0.7357549999999999,6,mp-616900|mp-541937|mp-560262|mp-22253|mp-22052|mp-674328,-0.4779179426127779,0.13468978062056602
1CdIn2S4-1,Cd1 In2 S4,Cd(InS2)2,0.5972054309183816,1.4998828760693768,0.05134109078686525,Yes,1.0509,1.0509,1.0509,1.739959,1,mp-559200,-0.4536945690816183,-0.24007612393062328
1MgAl2Se4-1,Mg1 Al2 Se4,Mg(AlSe2)2,1.064331903932948,1.983518886245092,0.011230601804619258,Yes,1.053,1.053,1.053,1.896588,1,mp-9479,0.011331903932948029,0.08693088624509215
2WHg2O4-1,Hg4 W2 O8,Hg2WO4,2.5058174653082097,3.866543921118935,0.011455894780728013,Yes,1.9017,1.9017,1.9017,2.681165,1,mp-32542,0.6041174653082098,1.185378921118935
1MgIn2Te4-1,Mg1 In2 Te4,Mg(InTe2)2,0.2324944745389026,0.8617195738422734,0.0,Yes,0.6792000000000002,0.6792000000000002,0.6792000000000002,1.317059,1,mp-35777,-0.44670552546109765,-0.4553394261577266
4FSbSrSe2-1,Sr4 Sb4 Se8 F4,SrSbSe2F,0.8777749632937417,1.2488087016857556,5.7393335001520994e-05,Yes,0.12010000000000032,0.12010000000000032,0.12010000000000032,0.150504,1,mp-556194,0.7576749632937414,1.0983047016857557
1BN-1,B1 N1,BN,4.666851527655782,5.6754492898906905,0.0,Yes,4.145361538461538,1.5764,5.7747,6.475715375,13,mp-13151|mp-13150|mp-629015|mp-2653|mp-604884|mp-1599|mp-7991|mp-984|mp-569655|mp-1639|mp-644751|mp-344|mp-685145,0.5214899891942437,-0.8002660851093095
6OPb-1,Pb6 O6,PbO,2.6336806241634934,3.8077619537815997,0.026401998580048176,Yes,1.2086666666666663,0.0,2.1565,3.050318,4,mp-19921|mp-20878|mp-677074|mp-550714,1.425013957496827,0.7574439537815998
6BrLi-2,Li6 Br6,LiBr,4.842165259646521,5.928555004782295,0.05204925768889742,Yes,4.9292,4.9234,4.9350000000000005,6.09059829,2,mp-23259|mp-976280,-0.08703474035347902,-0.16204328521770517
6BrLi-1,Li6 Br6,LiBr,4.720568450929546,5.803499154251513,0.03421096132690179,Yes,4.9292,4.9234,4.9350000000000005,6.09059829,2,mp-23259|mp-976280,-0.20863154907045356,-0.28709913574848667
6INa-1,Na6 I6,NaI,3.450948325913317,4.338775146733397,0.03188683751175736,Yes,3.5255,3.5255,3.5255,4.63839611,1,mp-23268,-0.07455167408668295,-0.29962096326660337
3HgSe-1,Hg3 Se3,HgSe,0.6722243244748904,1.2479459844030114,0.07657038020379921,Yes,0.5161,0.0,1.0322,1.219277,2,mp-1018722|mp-820,0.15612432447489044,0.028668984403011466
2AsTe-1,Te2 As2,TeAs,0.9338499007824226,1.496138577144052,0.06055017543067972,Yes,0.0,0.0,0.0,0.0,1,mp-10051,0.9338499007824226,1.496138577144052
2SSn-1,Sn2 S2,SnS,1.4140275314202837,1.9865449305244196,0.04264539963228842,Yes,0.870514285714286,0.08940000000000037,1.8201,1.8291717966666667,7,mp-10013|mp-1876|mp-1379|mp-2231|mp-559676|mp-554134|mp-8781,0.5435132457059977,0.15737313385775287
2SSn-2,Sn2 S2,SnS,1.8344928446677293,2.519914355696004,0.06163096503898213,Yes,0.870514285714286,0.08940000000000037,1.8201,1.8291717966666667,7,mp-10013|mp-1876|mp-1379|mp-2231|mp-559676|mp-554134|mp-8781,0.9639785589534433,0.6907425590293375
2PbS-1,Pb2 S2,PbS,1.162375560125644,1.8062432572321732,0.05400716573533959,Yes,1.1367125,0.0,2.0909000000000004,2.492292,8,mp-21039|mp-1009551|mp-21276|mp-557719|mp-1018115|mp-561320|mp-1012435|mp-20526,0.02566306012564401,-0.6860487427678268
2HgTe-1,Hg2 Te2,HgTe,0.08359904287430253,0.12701605955122086,0.10773098331884512,No,0.09523999999999999,0.0,0.47619999999999996,0.21132840000000003,5,mp-13141|mp-1507|mp-2730|mp-358|mp-1811,-0.01164095712569746,-0.08431234044877917
2HgTe-2,Hg2 Te2,HgTe,0.025646632349249687,0.28785265301558605,0.15821447859416526,No,0.09523999999999999,0.0,0.47619999999999996,0.21132840000000003,5,mp-13141|mp-1507|mp-2730|mp-358|mp-1811,-0.0695933676507503,0.07652425301558602
6OSn-1,Sn6 O6,SnO,1.9522246435927202,2.706862609365823,0.035577976413957955,Yes,0.2048000000000001,0.0,0.4096000000000002,1.053307,3,mp-999142|mp-545820|mp-2097,1.74742464359272,1.6535556093658228
2CuO-1,Cu2 O2,CuO,0.0010088311265823435,1.0132514063754643,0.07912089885554519,Yes,0.03193999999999999,0.0,0.14659999999999984,1.000896,6,mp-1692|mp-25229|mp-510752|mp-704645|mp-14549|mp-510751,-0.030931168873417646,0.012355406375464284
1SeSn-1,Sn1 Se1,SnSe,2.176639794741175,2.7880554455028292,0.09833069070445521,Yes,0.5321,0.1189,0.8548999999999999,1.2325348649999999,5,mp-2693|mp-691|mp-2168|mp-8936|mp-628773,1.6445397947411748,1.5555205805028294
6FK-1,K6 F6,KF,5.179073062643626,7.205368494023155,0.03639345035187643,Yes,6.17465,5.9956,6.3537,7.9053511,2,mp-8454|mp-463,-0.9955769373563736,-0.699982605976845
2AgSe-1,Ag2 Se2,AgSe,0.7502400189894041,1.1786742925781897,0.08947540752851998,Yes,0.0,0.0,0.0,0.0,1,mp-379,0.7502400189894041,1.1786742925781897
6PbTe-1,Te6 Pb6,TePb,0.27949307315450744,0.5911401558768328,0.08005633052974186,Yes,0.5092666666666666,0.0,0.8071999999999999,1.1264639900000002,3,mp-20943|mp-19717|mp-685022,-0.2297735935121592,-0.5353238341231674
2ITl-1,Tl2 I2,TlI,2.399076530149377,3.135808643754661,0.07563223125204477,Yes,2.0555333333333334,1.8128000000000002,2.2085999999999997,2.5525961,3,mp-22858|mp-571102|mp-23197,0.3435431968160434,0.5832125437546609
2ITl-3,Tl2 I2,TlI,2.063430629749047,2.7615155660006354,0.1149044393074492,No,2.0555333333333334,1.8128000000000002,2.2085999999999997,2.5525961,3,mp-22858|mp-571102|mp-23197,0.007897296415713573,0.20891946600063527
2InS-1,In2 S2,InS,1.6751470544013318,2.4308252492074818,0.0,Yes,1.3508000000000004,1.3508000000000004,1.3508000000000004,2.076489,1,mp-19795,0.3243470544013314,0.35433624920748175
2InS-2,In2 S2,InS,1.6042708260070087,2.354057785165126,0.0036381567408017013,Yes,1.3508000000000004,1.3508000000000004,1.3508000000000004,2.076489,1,mp-19795,0.2534708260070082,0.27756878516512584
2InS-3,In2 S2,InS,1.972871091753746,2.6640344934072404,0.03566301999337673,Yes,1.3508000000000004,1.3508000000000004,1.3508000000000004,2.076489,1,mp-19795,0.6220710917537455,0.5875454934072404
4MgSe-1,Mg4 Se4,MgSe,3.0894182702750173,3.9858598866760344,0.0821051440196432,Yes,2.2993333333333332,1.7649000000000004,2.5854999999999997,3.01672366,3,mp-10760|mp-1018040|mp-13031,0.790084936941684,0.9691362266760346
2SnTe-1,Sn2 Te2,SnTe,0.6027654706041641,0.8974141157497812,0.0629416605702886,Yes,0.021399999999999864,0.0,0.04279999999999973,0.22964761,3,mp-16364|mp-1883|mp-1481,0.5813654706041642,0.6677665057497812
2SnTe-2,Sn2 Te2,SnTe,1.251901035262428,1.6738870706917064,0.10389999202330946,Yes,0.021399999999999864,0.0,0.04279999999999973,0.22964761,3,mp-16364|mp-1883|mp-1481,1.2305010352624282,1.4442394606917064
2STl-2,Tl2 S2,TlS,0.6732803088353903,1.159331694068046,0.11891256071551137,Yes,0.5045333333333334,0.0,0.8102,0.6780625,3,mp-10632|mp-561066|mp-322,0.16874697550205686,0.481269194068046
2STl-3,Tl2 S2,TlS,0.628340617770555,1.1063081820837957,0.1204165104733349,Yes,0.5045333333333334,0.0,0.8102,0.6780625,3,mp-10632|mp-561066|mp-322,0.12380728443722167,0.42824568208379565
2GaTe-2,Ga2 Te2,GaTe,1.2693666930958636,1.8364742891137533,0.005824670797448583,Yes,0.8935000000000002,0.7804000000000002,1.0066000000000002,1.37827886,2,mp-10009|mp-542812,0.3758666930958634,0.4581954291137533
2GaTe-1,Ga2 Te2,GaTe,1.2966556208609772,1.861535360406339,0.0022034272881524264,Yes,0.8935000000000002,0.7804000000000002,1.0066000000000002,1.37827886,2,mp-10009|mp-542812,0.403155620860977,0.48325650040633894
2GaTe-3,Ga2 Te2,GaTe,0.9459804335042952,1.41200798357865,0.05291843479959618,Yes,0.8935000000000002,0.7804000000000002,1.0066000000000002,1.37827886,2,mp-10009|mp-542812,0.05248043350429499,0.0337291235786501
4HgTe-1,Hg4 Te4,HgTe,0.37259408390261617,0.8990030425799269,0.04388447104732052,Yes,0.09523999999999999,0.0,0.47619999999999996,0.21132840000000003,5,mp-13141|mp-1507|mp-2730|mp-358|mp-1811,0.2773540839026162,0.6876746425799269
2HgSe-1,Hg2 Se2,HgSe,0.08439902528130316,0.28871739923054784,0.10666971648396162,No,0.5161,0.0,1.0322,1.219277,2,mp-1018722|mp-820,-0.43170097471869684,-0.9305596007694521
2MgTe-1,Mg2 Te2,MgTe,2.7026927663851654,3.4978181434322977,0.08260266978450037,Yes,1.4800999999999997,0.43430000000000035,2.3611999999999997,2.5743001166666666,4,mp-13033|mp-1017510|mp-1008786|mp-1039,1.2225927663851657,0.9235180267656311
3HgTe-1,Hg3 Te3,HgTe,0.6722872397341506,1.1739950689458003,0.07308802673923494,Yes,0.09523999999999999,0.0,0.47619999999999996,0.21132840000000003,5,mp-13141|mp-1507|mp-2730|mp-358|mp-1811,0.5770472397341506,0.9626666689458003
6PbS-1,Pb6 S6,PbS,0.47277970521534196,1.0167030332849112,0.07402580914673755,Yes,1.1367125,0.0,2.0909000000000004,2.492292,8,mp-21039|mp-1009551|mp-21276|mp-557719|mp-1018115|mp-561320|mp-1012435|mp-20526,-0.663932794784658,-1.4755889667150888
4FLi-1,Li4 F4,LiF,6.795881199347166,8.826324065442112,0.05024719750405726,Yes,8.1377,7.5592999999999995,8.7161,10.463977125,2,mp-1138|mp-1009009,-1.3418188006528347,-1.6376530595578878
2BrK-1,K2 Br2,KBr,4.374141644811175,5.4696213452375275,0.14436653674519828,Yes,4.0939,3.8776,4.3102,5.5075692599999995,2,mp-23251|mp-570891,0.2802416448111753,-0.037947914762471946
3FNa-1,Na3 F3,NaF,5.67699618276303,7.781608612287117,0.05098457115082233,Yes,6.0943,6.0943,6.0943,8.299371279999999,1,mp-682,-0.4173038172369692,-0.5177626677128817
2TeZn-1,Zn2 Te2,ZnTe,0.5445857993032709,1.2938448405431962,0.09373334812987794,Yes,0.5809833333333334,0.0,1.1007000000000002,0.143912,6,mp-541441|mp-8884|mp-948|mp-9281|mp-2176|mp-571195,-0.03639753403006252,1.149932840543196
6FRb-1,Rb6 F6,RbF,4.8326126125346835,6.8074719963798564,0.028202446023970634,Yes,5.714449999999999,5.5244,5.9045,7.28002463,2,mp-2064|mp-11718,-0.8818373874653158,-0.4725526336201433
3BrLi-1,Li3 Br3,LiBr,4.8187013934676965,5.8982357701355514,0.025088685398471238,Yes,4.9292,4.9234,4.9350000000000005,6.09059829,2,mp-23259|mp-976280,-0.11049860653230326,-0.19236251986444852
4BeTe-1,Be4 Te4,BeTe,1.8158687491868477,2.5051705512622977,0.09788241015221955,Yes,2.0172999999999996,2.0172999999999996,2.0172999999999996,2.98439052,1,mp-252,-0.20143125081315194,-0.4792199687377021
2GeTe-1,Ge2 Te2,GeTe,0.815331286945854,1.1031650847689054,0.05417996503246014,Yes,0.19883333333333356,0.0,0.5965000000000007,0.586418,4,mp-938|mp-672698|mp-2612|mp-628781,0.6164979536125205,0.5167470847689054
2GeTe-2,Ge2 Te2,GeTe,1.0645997003851568,1.4829196832878175,0.08988162597058658,Yes,0.19883333333333356,0.0,0.5965000000000007,0.586418,4,mp-938|mp-672698|mp-2612|mp-628781,0.8657663670518233,0.8965016832878175
1GeTe-1,Ge1 Te1,GeTe,1.473578448873159,1.9941093585389857,0.08727032568880677,Yes,0.19883333333333356,0.0,0.5965000000000007,0.586418,4,mp-938|mp-672698|mp-2612|mp-628781,1.2747451155398253,1.4076913585389859
2CdSe-1,Cd2 Se2,CdSe,1.4023876086837297,2.197360631023562,0.10955293934923382,Yes,1.379966666666667,0.0,3.5799000000000003,0.0,3,mp-1055|mp-2691|mp-1070,0.022420942017062684,2.197360631023562
2IRb-1,Rb2 I2,RbI,3.713828303788546,4.612563320157292,0.1367765928892335,Yes,3.5612500000000002,3.3455,3.777,4.33302429,2,mp-22903|mp-23302,0.15257830378854553,0.2795390301572924
2OSn-2,Sn2 O2,SnO,2.4932408230298173,3.259099976319736,0.04713552771874596,Yes,0.2048000000000001,0.0,0.4096000000000002,1.053307,3,mp-999142|mp-545820|mp-2097,2.288440823029817,2.205792976319736
1HgSe-1,Hg1 Se1,HgSe,0.11708727180683365,0.4233383782147899,0.15687943029192875,Yes,0.5161,0.0,1.0322,1.219277,2,mp-1018722|mp-820,-0.39901272819316635,-0.79593862178521
3ITl-1,Tl3 I3,TlI,1.7371653419387056,2.380888439173786,0.02408016608592245,Yes,2.0555333333333334,1.8128000000000002,2.2085999999999997,2.5525961,3,mp-22858|mp-571102|mp-23197,-0.3183679913946278,-0.17170766082621425
4HgSe-1,Hg4 Se4,HgSe,0.36562526184133715,0.9369855214442866,0.04048011398885265,Yes,0.5161,0.0,1.0322,1.219277,2,mp-1018722|mp-820,-0.15047473815866286,-0.28229147855571335
2SeZn-1,Zn2 Se2,ZnSe,1.6214941234238558,2.6335309052897666,0.10815043295041038,Yes,1.4446,1.1663,1.9671,2.15766965,3,mp-1190|mp-569679|mp-380,0.1768941234238557,0.47586125528976675
2SeZn-2,Zn2 Se2,ZnSe,2.0415314669042957,3.0537453271106134,0.15710608426703887,Yes,1.4446,1.1663,1.9671,2.15766965,3,mp-1190|mp-569679|mp-380,0.5969314669042955,0.8960756771106135
2AgBr-1,Ag2 Br2,AgBr,1.7238042684096084,2.9623770335906077,0.009141666923021818,Yes,0.8671666666666668,0.7,1.1709,2.02991683,3,mp-866291|mp-23231|mp-570301,0.8566376017429417,0.9324602035906078
2AgBr-3,Ag2 Br2,AgBr,1.8342612892247436,3.0915123928650945,0.016682714559221046,Yes,0.8671666666666668,0.7,1.1709,2.02991683,3,mp-866291|mp-23231|mp-570301,0.9670946225580769,1.0615955628650946
2AgBr-2,Ag2 Br2,AgBr,2.443795497814329,3.6168684042618606,0.010122649385717664,Yes,0.8671666666666668,0.7,1.1709,2.02991683,3,mp-866291|mp-23231|mp-570301,1.5766288311476622,1.5869515742618607
1SSn-1,Sn1 S1,SnS,2.2886290308319213,2.9777847514966638,0.11758074804436447,Yes,0.870514285714286,0.08940000000000037,1.8201,1.8291717966666667,7,mp-10013|mp-1876|mp-1379|mp-2231|mp-559676|mp-554134|mp-8781,1.4181147451176352,1.148612954829997
6ClRb-1,Rb6 Cl6,RbCl,4.690534622382894,5.935966092269205,0.04397207588804145,Yes,4.80935,4.7794,4.8393,6.05934832,2,mp-23295|mp-23299,-0.11881537761710614,-0.12338222773079455
