formula,proto_uid,proto_formula,proto_layergroup,proto_lgnum,proto_international,proto_bravais_type,proto_gap_hse,proto_ehull,proto_dyn_stab,substitution,s_chem_rf,src_en,tgt_en,substitution_en_delta,src_radius,tgt_radius,substitution_radius_delta,substitution_radius_delta_frac,substitution_risk,needs_relaxation,reduced_formula,candidate_layergroup,candidate_layergroup_norm,exists_same_formula,exists_same_formula_layergroup,novelty_class,matched_c2db_uids,matched_c2db_layergroups,matched_same_lg_uids,matched_same_lg_gap_hse,matched_same_lg_gap_pbe,matched_same_lg_ehull,matched_same_lg_dyn_stab,candidate_index,gap_pred,is_uwbg,gap_bin
HfNF,2FNZr-1,ZrNF,p-3m1,72,P-3m1,Hexagonal (hp),3.5658195476597268,0.019557221048297418,Yes,Zr→Hf,0.8,1.33,1.3,0.030000000000000027,2.06,2.08,0.020000000000000018,0.009708737864077678,low,False,HfNF,p-3m1,p-3m1,True,True,known_material,2FHfN-1;2FHfN-2,pmmn;p-3m1,2FHfN-2,3.903004594245254,2.68267036961076,0.048343028792602404,Yes,608,3.976357936859131,True,2-4
ZrPF,2FNZr-1,ZrNF,p-3m1,72,P-3m1,Hexagonal (hp),3.5658195476597268,0.019557221048297418,Yes,N→P,0.5,3.04,2.19,0.8500000000000001,0.56,0.98,0.41999999999999993,0.7499999999999998,high,True,ZrPF,p-3m1,p-3m1,False,False,new_composition,,,,,,,,609,2.6857810020446777,False,2-4
ZrSbF,2FNZr-1,ZrNF,p-3m1,72,P-3m1,Hexagonal (hp),3.5658195476597268,0.019557221048297418,Yes,N→Sb,0.435,3.04,2.05,0.9900000000000002,0.56,1.33,0.77,1.375,high,True,ZrSbF,p-3m1,p-3m1,False,False,new_composition,,,,,,,,610,2.3876547813415527,False,2-4
ZrAsF,2FNZr-1,ZrNF,p-3m1,72,P-3m1,Hexagonal (hp),3.5658195476597268,0.019557221048297418,Yes,N→As,0.43,3.04,2.18,0.8599999999999999,0.56,1.14,0.5799999999999998,1.0357142857142854,high,True,ZrAsF,p-3m1,p-3m1,False,False,new_composition,,,,,,,,611,2.989044666290283,False,2-4
ZrIN,2FNZr-1,ZrNF,p-3m1,72,P-3m1,Hexagonal (hp),3.5658195476597268,0.019557221048297418,Yes,F→I,0.05,3.98,2.66,1.3199999999999998,0.42,1.15,0.73,1.7380952380952381,high,True,ZrIN,p-3m1,p-3m1,True,True,known_material,2INZr-1;2INZr-2,pmmn;p-3m1,2INZr-2,1.2349736010009478,0.28394156983588936,0.03310493306018595,Yes,612,1.669695258140564,False,0-2
ZrNCl,2FNZr-1,ZrNF,p-3m1,72,P-3m1,Hexagonal (hp),3.5658195476597268,0.019557221048297418,Yes,F→Cl,0.145,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,ZrNCl,p-3m1,p-3m1,True,True,known_material,2ClNZr-2;2ClNZr-1,pmmn;p-3m1,2ClNZr-1,3.0814082084546826,1.9229505723919929,2.9605947323337506e-16,Yes,613,3.4307355880737305,True,2-4
ZrBrN,2FNZr-1,ZrNF,p-3m1,72,P-3m1,Hexagonal (hp),3.5658195476597268,0.019557221048297418,Yes,F→Br,0.085,3.98,2.96,1.02,0.42,0.94,0.52,1.2380952380952381,high,True,ZrBrN,p-3m1,p-3m1,True,True,known_material,2BrNZr-2;2BrNZr-1;2BrNZr-3,pmmn;p-3m1;p4/nmm,2BrNZr-1,2.7587314781907537,1.6180290775462298,0.0,Yes,614,3.238830089569092,False,2-4
BSCl,2AlClS-1,AlSCl,pm2_1n,32,Pmn2_1,Rectangular (op),5.189902912290469,0.00035544184650267613,Yes,Al→B,0.115,1.61,2.04,0.42999999999999994,1.18,0.87,0.30999999999999994,0.2627118644067796,medium,True,BSCl,pm2_1n,pm2_1n,False,False,new_composition,,,,,,,,615,3.8644943237304688,True,2-4
AlSI,2AlClS-1,AlSCl,pm2_1n,32,Pmn2_1,Rectangular (op),5.189902912290469,0.00035544184650267613,Yes,Cl→I,0.135,3.16,2.66,0.5,0.79,1.15,0.3599999999999999,0.4556962025316454,high,True,AlSI,pm2_1n,pm2_1n,True,True,known_material,2AlIS-2;2AlIS-1;4AlIS-1,pmmn;pm2_1n;p2_1/b11,2AlIS-1,2.4341261024226766,1.481358511612882,0.018402751941472967,Yes,616,2.5748682022094727,False,2-4
AlSF,2AlClS-1,AlSCl,pm2_1n,32,Pmn2_1,Rectangular (op),5.189902912290469,0.00035544184650267613,Yes,Cl→F,0.68,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,AlSF,pm2_1n,pm2_1n,True,True,known_material,2AlFS-2;2AlFS-1,pmmn;pm2_1n,2AlFS-1,,,0.1295111949959281,Unknown,617,4.942032337188721,True,4-6
BaIBr,1BaBrCl-1,BaBrCl,p3m1,69,P3m1,Hexagonal (hp),6.257067660276618,0.08433058119849068,Yes,Cl→I,0.955,3.16,2.66,0.5,0.79,1.15,0.3599999999999999,0.4556962025316454,high,True,BaIBr,p3m1,p3m1,True,True,known_material,1BaBrI-1,p3m1,1BaBrI-1,5.177247334371238,4.136566008452455,0.041636506657886464,Yes,618,4.021718502044678,True,4-6
BaClF,1BaBrCl-1,BaBrCl,p3m1,69,P3m1,Hexagonal (hp),6.257067660276618,0.08433058119849068,Yes,Br→F,0.925,2.96,3.98,1.02,0.94,0.42,0.52,0.5531914893617021,high,True,BaClF,p3m1,p3m1,True,False,known_composition_new_layergroup,2BaClF-1,p4/nmm,,,,,,619,6.998517036437988,True,6-8
SrHBr,2BaBrH-1,BaHBr,p4/nmm,64,P4/nmm,Square (tp),4.779525643337518,0.040754988734800435,Yes,Ba→Sr,0.95,0.89,0.95,0.05999999999999994,2.53,2.19,0.33999999999999986,0.13438735177865607,low,False,SrHBr,p4/nmm,p4/nmm,True,True,known_material,2BrHSr-1,p4/nmm,2BrHSr-1,5.479165700056493,4.354041321700215,0.0,Yes,620,5.723520278930664,True,4-6
MgHBr,2BaBrH-1,BaHBr,p4/nmm,64,P4/nmm,Square (tp),4.779525643337518,0.040754988734800435,Yes,Ba→Mg,0.85,0.89,1.31,0.42000000000000004,2.53,1.45,1.0799999999999998,0.4268774703557312,high,True,MgHBr,p4/nmm,p4/nmm,False,False,new_composition,,,,,,,,621,5.435557842254639,True,4-6
BaHCl,2BaBrH-1,BaHBr,p4/nmm,64,P4/nmm,Square (tp),4.779525643337518,0.040754988734800435,Yes,Br→Cl,0.93,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,BaHCl,p4/nmm,p4/nmm,True,True,known_material,2BaClH-1,p4/nmm,2BaClH-1,4.822970555720868,3.7472166317318267,0.05581777992934237,Yes,622,5.211946487426758,True,4-6
BeIF,2BaFI-1,BaIF,p4/nmm,64,P4/nmm,Square (tp),4.906596916370807,0.0005878216182135058,Yes,Ba→Be,0.745,0.89,1.57,0.68,2.53,1.12,1.4099999999999997,0.5573122529644268,high,True,BeIF,p4/nmm,p4/nmm,True,False,known_composition_new_layergroup,2BeFI-1,pm2_1b,,,,,,623,5.872438430786133,True,4-6
BeHBr,2BrHSr-1,SrHBr,p4/nmm,64,P4/nmm,Square (tp),5.479165700056493,0.0,Yes,Sr→Be,0.765,0.95,1.57,0.6200000000000001,2.19,1.12,1.0699999999999998,0.48858447488584467,high,True,BeHBr,p4/nmm,p4/nmm,False,False,new_composition,,,,,,,,624,6.440402984619141,True,6-8
SrHF,2BrHSr-1,SrHBr,p4/nmm,64,P4/nmm,Square (tp),5.479165700056493,0.0,Yes,Br→F,0.915,2.96,3.98,1.02,0.94,0.42,0.52,0.5531914893617021,high,True,SrHF,p4/nmm,p4/nmm,False,False,new_composition,,,,,,,,625,6.466841220855713,True,6-8
MnBrCl,2ClIMn-1,MnICl,pm2_1b,28,Pmc2_1,Rectangular (op),4.269096292690797,0.012718103907728207,Yes,I→Br,0.255,2.66,2.96,0.2999999999999998,1.15,0.94,0.20999999999999996,0.18260869565217389,medium,True,MnBrCl,pm2_1b,pm2_1b,True,False,known_composition_new_layergroup,4BrClMn-1,pbma,,,,,,626,4.264261722564697,True,4-6
MnClF,2ClIMn-1,MnICl,pm2_1b,28,Pmc2_1,Rectangular (op),4.269096292690797,0.012718103907728207,Yes,I→F,0.795,2.66,3.98,1.3199999999999998,1.15,0.42,0.73,0.6347826086956522,high,True,MnClF,pm2_1b,pm2_1b,True,False,known_composition_new_layergroup,2ClFMn-2;2ClFMn-1;1ClFMn-1,pm2_1n;p3m1;pmm2,,,,,,627,4.475940227508545,True,4-6
MnIF,2ClIMn-1,MnICl,pm2_1b,28,Pmc2_1,Rectangular (op),4.269096292690797,0.012718103907728207,Yes,Cl→F,0.33,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,MnIF,pm2_1b,pm2_1b,False,False,new_composition,,,,,,,,628,2.322995662689209,False,2-4
MnIBr,2ClIMn-1,MnICl,pm2_1b,28,Pmc2_1,Rectangular (op),4.269096292690797,0.012718103907728207,Yes,Cl→Br,0.07,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,MnIBr,pm2_1b,pm2_1b,False,False,new_composition,,,,,,,,629,3.6460461616516113,True,2-4
YSF,1ISY-1,YSI,p3m1,69,P3m1,Hexagonal (hp),3.984738890303497,0.04779157181003294,Yes,I→F,0.5,2.66,3.98,1.3199999999999998,1.15,0.42,0.73,0.6347826086956522,high,True,YSF,p3m1,p3m1,True,False,known_composition_new_layergroup,2FSY-1,pmmn,,,,,,630,4.698607921600342,True,4-6
YSBr,1ISY-1,YSI,p3m1,69,P3m1,Hexagonal (hp),3.984738890303497,0.04779157181003294,Yes,I→Br,0.695,2.66,2.96,0.2999999999999998,1.15,0.94,0.20999999999999996,0.18260869565217389,medium,True,YSBr,p3m1,p3m1,True,False,known_composition_new_layergroup,1BrSY-1;2BrSY-2;2BrSY-1,pmm2;p-3m1;pmmn,,,,,,631,5.033651351928711,True,4-6
YSCl,1ISY-1,YSI,p3m1,69,P3m1,Hexagonal (hp),3.984738890303497,0.04779157181003294,Yes,I→Cl,0.715,2.66,3.16,0.5,1.15,0.79,0.3599999999999999,0.3130434782608695,high,True,YSCl,p3m1,p3m1,True,True,known_material,2ClSY-3;2ClSY-1;2ClSY-2,p-3m1;pmmn;p3m1,2ClSY-2,4.982323720485358,3.7585143554719442,0.09070113969436377,Yes,632,5.039816856384277,True,4-6
ScSI,1ISY-1,YSI,p3m1,69,P3m1,Hexagonal (hp),3.984738890303497,0.04779157181003294,Yes,Y→Sc,0.17,1.22,1.36,0.14000000000000012,2.12,1.84,0.28,0.1320754716981132,low,False,ScSI,p3m1,p3m1,True,False,known_composition_new_layergroup,4ISSc-1;2ISSc-1,p2_1/m11;pmmn,,,,,,633,2.580387592315674,False,2-4
RbHSe,2HLiSe-1,LiHSe,p4/nmm,64,P4/nmm,Square (tp),4.3340726351587175,0.00106960070515294,Yes,Li→Rb,0.735,0.98,0.82,0.16000000000000003,1.67,2.65,0.98,0.5868263473053892,high,True,RbHSe,p4/nmm,p4/nmm,False,False,new_composition,,,,,,,,634,0.9113497734069824,False,0-2
KHSe,2HLiSe-1,LiHSe,p4/nmm,64,P4/nmm,Square (tp),4.3340726351587175,0.00106960070515294,Yes,Li→K,0.81,0.98,0.82,0.16000000000000003,1.67,2.43,0.7600000000000002,0.4550898203592816,high,True,KHSe,p4/nmm,p4/nmm,True,True,known_material,2HKSe-1,p4/nmm,2HKSe-1,3.864920103453308,2.9466669282289404,0.0,Yes,635,1.7511138916015625,False,0-2
YOF,2FOSc-1,ScOF,pmmn,46,Pmmn,Rectangular (op),6.985766652092408,0.04293708398124233,Yes,Sc→Y,0.74,1.36,1.22,0.14000000000000012,1.84,2.12,0.28,0.15217391304347827,medium,True,YOF,pmmn,pmmn,True,False,known_composition_new_layergroup,2FOY-1,p-3m1,,,,,,636,7.135496139526367,True,6-8
ScClO,2FOSc-1,ScOF,pmmn,46,Pmmn,Rectangular (op),6.985766652092408,0.04293708398124233,Yes,F→Cl,0.57,3.98,3.16,0.8199999999999998,0.42,0.79,0.37000000000000005,0.8809523809523812,high,True,ScClO,pmmn,pmmn,True,True,known_material,4ClOSc-1;2ClOSc-1,p2_1/m11;pmmn,2ClOSc-1,6.461398367364946,4.24337483139518,0.0,Yes,637,6.3767499923706055,True,6-8
ScBrO,2FOSc-1,ScOF,pmmn,46,Pmmn,Rectangular (op),6.985766652092408,0.04293708398124233,Yes,F→Br,0.545,3.98,2.96,1.02,0.42,0.94,0.52,1.2380952380952381,high,True,ScBrO,pmmn,pmmn,True,True,known_material,2BrOSc-1;4BrOSc-1,pmmn;p2_1/m11,2BrOSc-1,5.237291553640096,3.210201931910875,0.0,Yes,638,5.94654655456543,True,4-6
ScIO,2FOSc-1,ScOF,pmmn,46,Pmmn,Rectangular (op),6.985766652092408,0.04293708398124233,Yes,F→I,0.535,3.98,2.66,1.3199999999999998,0.42,1.15,0.73,1.7380952380952381,high,True,ScIO,pmmn,pmmn,True,True,known_material,4IOSc-1;2IOSc-1,p2_1/m11;pmmn,2IOSc-1,3.5395626088765266,1.8116927119771287,0.015171408666043126,No,639,3.667423725128174,True,2-4
YIO,2ClOY-1,YClO,p-3m1,72,P-3m1,Hexagonal (hp),6.000126821266452,0.0,Yes,Cl→I,0.4,3.16,2.66,0.5,0.79,1.15,0.3599999999999999,0.4556962025316454,high,True,YIO,p-3m1,p-3m1,True,True,known_material,2IOY-1,p-3m1,2IOY-1,2.8342099673596675,1.8161562820185695,0.06087980089403544,Yes,640,2.987513542175293,False,2-4
YBrO,2ClOY-1,YClO,p-3m1,72,P-3m1,Hexagonal (hp),6.000126821266452,0.0,Yes,Cl→Br,0.825,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,YBrO,p-3m1,p-3m1,True,True,known_material,4BrOY-1;2BrOY-1,p4/nmm;p-3m1,2BrOY-1,4.775862881068465,3.491502087094321,0.0026624483724167667,Yes,641,4.292429447174072,True,4-6
GaTeBr,4AlBrTe-1,AlTeBr,p2_1/b11,17,P2_1/c,Rectangular (op),3.6289911631215808,0.003204367199712769,Yes,Al→Ga,0.04,1.61,1.81,0.19999999999999996,1.18,1.36,0.18000000000000016,0.15254237288135608,medium,True,GaTeBr,p2_1/b11,p2_1/b11,True,True,known_material,2BrGaTe-2;2BrGaTe-1;1BrGaTe-1;4BrGaTe-1,pmmn;pm2_1n;p112;p2_1/b11,4BrGaTe-1,2.747373589422789,2.028969593072073,0.002343224876909744,Yes,642,2.7755684852600098,False,2-4
BTeBr,4AlBrTe-1,AlTeBr,p2_1/b11,17,P2_1/c,Rectangular (op),3.6289911631215808,0.003204367199712769,Yes,Al→B,0.1,1.61,2.04,0.42999999999999994,1.18,0.87,0.30999999999999994,0.2627118644067796,medium,True,BTeBr,p2_1/b11,p2_1/b11,False,False,new_composition,,,,,,,,643,2.648794651031494,False,2-4
AlTeCl,4AlBrTe-1,AlTeBr,p2_1/b11,17,P2_1/c,Rectangular (op),3.6289911631215808,0.003204367199712769,Yes,Br→Cl,0.455,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,AlTeCl,p2_1/b11,p2_1/b11,True,True,known_material,2AlClTe-2;2AlClTe-1;4AlClTe-1,pmmn;pm2_1n;p2_1/b11,4AlClTe-1,3.7857189823796604,2.984553077478413,0.004010264062229633,Yes,644,4.1520562171936035,True,4-6
AlTeI,4AlBrTe-1,AlTeBr,p2_1/b11,17,P2_1/c,Rectangular (op),3.6289911631215808,0.003204367199712769,Yes,Br→I,0.065,2.96,2.66,0.2999999999999998,0.94,1.15,0.20999999999999996,0.2234042553191489,medium,True,AlTeI,p2_1/b11,p2_1/b11,True,True,known_material,2AlITe-2;2AlITe-1;4AlITe-1,pmmn;pm2_1n;p2_1/b11,4AlITe-1,3.191216089309117,2.3967708389221625,0.0,Yes,645,2.781008243560791,False,2-4
AlTeF,4AlBrTe-1,AlTeBr,p2_1/b11,17,P2_1/c,Rectangular (op),3.6289911631215808,0.003204367199712769,Yes,Br→F,0.625,2.96,3.98,1.02,0.94,0.42,0.52,0.5531914893617021,high,True,AlTeF,p2_1/b11,p2_1/b11,True,False,known_composition_new_layergroup,2AlFTe-2;2AlFTe-1,pmmn;pm2_1n,,,,,,646,3.939164638519287,True,2-4
ZnIBr,2BrClZn-1,ZnBrCl,pm2_1b,28,Pmc2_1,Rectangular (op),5.121340614363477,2.9605947323337506e-16,Yes,Cl→I,0.07,3.16,2.66,0.5,0.79,1.15,0.3599999999999999,0.4556962025316454,high,True,ZnIBr,pm2_1b,pm2_1b,False,False,new_composition,,,,,,,,647,0.7941638827323914,False,0-2
ZnBrF,2BrClZn-1,ZnBrCl,pm2_1b,28,Pmc2_1,Rectangular (op),5.121340614363477,2.9605947323337506e-16,Yes,Cl→F,0.68,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,ZnBrF,pm2_1b,pm2_1b,False,False,new_composition,,,,,,,,648,4.761235237121582,True,4-6
ZnICl,2BrClZn-1,ZnBrCl,pm2_1b,28,Pmc2_1,Rectangular (op),5.121340614363477,2.9605947323337506e-16,Yes,Br→I,0.22,2.96,2.66,0.2999999999999998,0.94,1.15,0.20999999999999996,0.2234042553191489,medium,True,ZnICl,pm2_1b,pm2_1b,False,False,new_composition,,,,,,,,649,1.4120784997940063,False,0-2
ZnClF,2BrClZn-1,ZnBrCl,pm2_1b,28,Pmc2_1,Rectangular (op),5.121340614363477,2.9605947323337506e-16,Yes,Br→F,0.795,2.96,3.98,1.02,0.94,0.42,0.52,0.5531914893617021,high,True,ZnClF,pm2_1b,pm2_1b,True,False,known_composition_new_layergroup,2ClFZn-1,p2_1/m11,,,,,,650,5.7061309814453125,True,4-6
GaTeCl,2AlClTe-1,AlTeCl,pm2_1n,32,Pmn2_1,Rectangular (op),3.658641385059183,0.0,Yes,Al→Ga,0.05,1.61,1.81,0.19999999999999996,1.18,1.36,0.18000000000000016,0.15254237288135608,medium,True,GaTeCl,pm2_1n,pm2_1n,True,True,known_material,4ClGaTe-1;4ClGaTe-2;2ClGaTe-1;2ClGaTe-2,p2_1/b11;pb2_1a;pm2_1n;pmmn,2ClGaTe-1,2.8932803171910066,2.1626809113806296,0.0,Yes,651,2.869330406188965,False,2-4
BTeCl,2AlClTe-1,AlTeCl,pm2_1n,32,Pmn2_1,Rectangular (op),3.658641385059183,0.0,Yes,Al→B,0.075,1.61,2.04,0.42999999999999994,1.18,0.87,0.30999999999999994,0.2627118644067796,medium,True,BTeCl,pm2_1n,pm2_1n,False,False,new_composition,,,,,,,,652,2.040316581726074,False,2-4
AlTeBr,2AlClTe-1,AlTeCl,pm2_1n,32,Pmn2_1,Rectangular (op),3.658641385059183,0.0,Yes,Cl→Br,0.38,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,AlTeBr,pm2_1n,pm2_1n,True,True,known_material,4AlBrTe-1;2AlBrTe-1;2AlBrTe-2,p2_1/b11;pm2_1n;pmmn,2AlBrTe-1,3.547164445214137,2.7289853201995244,1.4802973661668753e-16,Yes,653,2.7635951042175293,False,2-4
MnICl,2ClFMn-2,MnClF,pm2_1n,32,Pmn2_1,Rectangular (op),4.702451995547654,0.0746980940390521,Yes,F→I,0.475,3.98,2.66,1.3199999999999998,0.42,1.15,0.73,1.7380952380952381,high,True,MnICl,pm2_1n,pm2_1n,True,False,known_composition_new_layergroup,2ClIMn-1;2ClIMn-3;2ClIMn-2,pm2_1b;pmm2,,,,,,654,2.1943788528442383,False,2-4
MnBrF,2ClFMn-2,MnClF,pm2_1n,32,Pmn2_1,Rectangular (op),4.702451995547654,0.0746980940390521,Yes,Cl→Br,0.68,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,MnBrF,pm2_1n,pm2_1n,True,False,known_composition_new_layergroup,2BrFMn-1;2BrFMn-2;2BrFMn-3,pmma;pmmn;p3m1,,,,,,655,3.4872589111328125,True,2-4
ScSBr,2BrSY-2,YSBr,p-3m1,72,P-3m1,Hexagonal (hp),4.218555790040501,0.07085055526950867,Yes,Y→Sc,0.565,1.22,1.36,0.14000000000000012,2.12,1.84,0.28,0.1320754716981132,low,False,ScSBr,p-3m1,p-3m1,True,False,known_composition_new_layergroup,2BrSSc-1;4BrSSc-1,pmmn;p2_1/m11,,,,,,656,4.018387794494629,True,4-6
YSI,2BrSY-2,YSBr,p-3m1,72,P-3m1,Hexagonal (hp),4.218555790040501,0.07085055526950867,Yes,Br→I,0.84,2.96,2.66,0.2999999999999998,0.94,1.15,0.20999999999999996,0.2234042553191489,medium,True,YSI,p-3m1,p-3m1,True,True,known_material,1ISY-1;2ISY-1,p3m1;p-3m1,2ISY-1,3.615630045906095,2.542672038287388,0.0,Yes,657,3.430060863494873,True,2-4
CrIF,2ClCrF-1,CrClF,pm2_1n,32,Pmn2_1,Rectangular (op),3.731302211841225,0.13028953698662674,Yes,Cl→I,0.31,3.16,2.66,0.5,0.79,1.15,0.3599999999999999,0.4556962025316454,high,True,CrIF,pm2_1n,pm2_1n,True,False,known_composition_new_layergroup,1CrFI-1,p3m1,,,,,,658,2.3535523414611816,False,2-4
CrF2,2ClCrF-1,CrClF,pm2_1n,32,Pmn2_1,Rectangular (op),3.731302211841225,0.13028953698662674,Yes,Cl→F,0.625,3.16,3.98,0.8199999999999998,0.79,0.42,0.37000000000000005,0.4683544303797469,high,True,CrF2,pm2_1n,pm2_1n,True,False,known_composition_new_layergroup,1CrF2-3;1CrF2-1;1CrF2-2;2CrF2-1;2CrF2-2,p-4m2;p-6m2;p-3m1;p2_1/b11;c2/m11,,,,,,659,5.739686012268066,True,4-6
CrBrF,2ClCrF-1,CrClF,pm2_1n,32,Pmn2_1,Rectangular (op),3.731302211841225,0.13028953698662674,Yes,Cl→Br,0.605,3.16,2.96,0.20000000000000018,0.79,0.94,0.1499999999999999,0.18987341772151886,medium,True,CrBrF,pm2_1n,pm2_1n,True,False,known_composition_new_layergroup,1BrCrF-1;2BrCrF-1,p3m1;p112/a,,,,,,660,2.7857460975646973,False,2-4
CrBrCl,2ClCrF-1,CrClF,pm2_1n,32,Pmn2_1,Rectangular (op),3.731302211841225,0.13028953698662674,Yes,F→Br,0.175,3.98,2.96,1.02,0.42,0.94,0.52,1.2380952380952381,high,True,CrBrCl,pm2_1n,pm2_1n,True,False,known_composition_new_layergroup,1BrClCr-1;1BrClCr-2;2BrClCr-1;2BrClCr-2,p3m1;pb11;pm11,,,,,,661,1.5696972608566284,False,0-2
CrICl,2ClCrF-1,CrClF,pm2_1n,32,Pmn2_1,Rectangular (op),3.731302211841225,0.13028953698662674,Yes,F→I,0.305,3.98,2.66,1.3199999999999998,0.42,1.15,0.73,1.7380952380952381,high,True,CrICl,pm2_1n,pm2_1n,True,False,known_composition_new_layergroup,1ClCrI-1;1ClCrI-2,p3m1,,,,,,662,1.6352529525756836,False,0-2
GaSBr,2AlBrS-1,AlSBr,pm2_1n,32,Pmn2_1,Rectangular (op),4.056180389137898,0.0020400829550180077,Yes,Al→Ga,0.095,1.61,1.81,0.19999999999999996,1.18,1.36,0.18000000000000016,0.15254237288135608,medium,True,GaSBr,pm2_1n,pm2_1n,True,True,known_material,4BrGaS-1;2BrGaS-2;2BrGaS-1,p2_1/b11;pmmn;pm2_1n,2BrGaS-1,3.2843447494687865,2.117680997766756,0.0019097079201137273,Yes,663,2.8521103858947754,False,2-4
AlSCl,2AlBrS-1,AlSBr,pm2_1n,32,Pmn2_1,Rectangular (op),4.056180389137898,0.0020400829550180077,Yes,Br→Cl,0.57,2.96,3.16,0.20000000000000018,0.94,0.79,0.1499999999999999,0.1595744680851063,medium,True,AlSCl,pm2_1n,pm2_1n,True,True,known_material,2AlClS-2;2AlClS-1;4AlClS-1,pmmn;pm2_1n;p2_1/b11,2AlClS-1,5.189902912290469,3.8347752576941083,0.00035544184650267613,Yes,664,4.990362167358398,True,4-6
KHS,2HNaS-1,NaHS,p4/nmm,64,P4/nmm,Square (tp),4.587538000712706,0.004231488390554243,Yes,Na→K,0.83,0.93,0.82,0.1100000000000001,1.9,2.43,0.5300000000000002,0.2789473684210528,medium,True,KHS,p4/nmm,p4/nmm,True,True,known_material,2HKS-1;2HKS-2,p4/nmm,2HKS-1;2HKS-2,4.368543983520723,3.03453273498329;3.3589763261032246,0.025075411931828384;0.041794297839903294,No;Yes,665,4.515305042266846,True,4-6
HfSbCl,2ClHfN-1,HfNCl,p-3m1,72,P-3m1,Hexagonal (hp),3.4459131562531,0.0,Yes,N→Sb,0.105,3.04,2.05,0.9900000000000002,0.56,1.33,0.77,1.375,high,True,HfSbCl,p-3m1,p-3m1,False,False,new_composition,,,,,,,,666,1.8873645067214966,False,0-2
HfPCl,2ClHfN-1,HfNCl,p-3m1,72,P-3m1,Hexagonal (hp),3.4459131562531,0.0,Yes,N→P,0.295,3.04,2.19,0.8500000000000001,0.56,0.98,0.41999999999999993,0.7499999999999998,high,True,HfPCl,p-3m1,p-3m1,False,False,new_composition,,,,,,,,667,2.6669816970825195,False,2-4
HfAsCl,2ClHfN-1,HfNCl,p-3m1,72,P-3m1,Hexagonal (hp),3.4459131562531,0.0,Yes,N→As,0.145,3.04,2.18,0.8599999999999999,0.56,1.14,0.5799999999999998,1.0357142857142854,high,True,HfAsCl,p-3m1,p-3m1,False,False,new_composition,,,,,,,,668,2.811723232269287,False,2-4
TiNCl,2ClHfN-1,HfNCl,p-3m1,72,P-3m1,Hexagonal (hp),3.4459131562531,0.0,Yes,Hf→Ti,0.085,1.3,1.54,0.24,2.08,1.76,0.32000000000000006,0.15384615384615388,medium,True,TiNCl,p-3m1,p-3m1,True,False,known_composition_new_layergroup,2ClNTi-1,pmmn,,,,,,669,0.43307986855506897,False,0-2
BeICl,2ClISr-1,SrICl,p4/nmm,64,P4/nmm,Square (tp),4.9395900136142,0.0568048497093138,Yes,Sr→Be,0.68,0.95,1.57,0.6200000000000001,2.19,1.12,1.0699999999999998,0.48858447488584467,high,True,BeICl,p4/nmm,p4/nmm,False,False,new_composition,,,,,,,,670,4.232905387878418,True,4-6
AlIO,2AlBrO-1,AlBrO,pmmn,46,Pmmn,Rectangular (op),5.396859842159907,0.03983876375219383,Yes,Br→I,0.24,2.96,2.66,0.2999999999999998,0.94,1.15,0.20999999999999996,0.2234042553191489,medium,True,AlIO,pmmn,pmmn,True,True,known_material,2AlIO-1,pmmn,2AlIO-1,3.1811016066796487,2.219148964204832,0.1861799252711691,No,671,3.5513534545898438,True,2-4
BeClF,2CaClF-1,CaClF,p4/nmm,64,P4/nmm,Square (tp),7.586685082888464,0.012101454898505892,Yes,Ca→Be,0.84,1.0,1.57,0.5700000000000001,1.94,1.12,0.8199999999999998,0.42268041237113396,high,True,BeClF,p4/nmm,p4/nmm,False,False,new_composition,,,,,,,,672,7.755741119384766,True,6-8
NaHO,2HKO-1,KHO,p4/nmm,64,P4/nmm,Square (tp),4.500784143665869,0.013020629440281558,Yes,K→Na,0.895,0.82,0.93,0.1100000000000001,2.43,1.9,0.5300000000000002,0.21810699588477375,medium,True,NaHO,p4/nmm,p4/nmm,True,True,known_material,2HNaO-2;2HNaO-1,p4/nmm,2HNaO-2;2HNaO-1,5.180520156502341;4.458174478957227,3.503657422151256;2.80219479300819,0.00044363769261224206;0.0,Yes,673,5.047664165496826,True,4-6
