uid,formula,reduced_formula,natoms,ehull,hform,gap_pbe,gap_hse,dyn_stab,layergroup,lgnum,international,bravais_type,layergroup_norm
2IrS2-2,Ir2S4,IrS2,6,0.40780149172587704,-0.04870003419460526,0.0,,No,p2_1/b11,17,P2_1/c,Rectangular (op),p2_1/b11
2IrS2-1,Ir2S4,IrS2,6,0.1501699176452896,-0.30633160827519273,0.0,,No,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
3PdBi2-1,Bi6Pd3,Bi2Pd,9,0.10908115582518284,-0.1425522836796473,0.0,,Unknown,p31m,70,P31m,Hexagonal (hp),p31m
1BaBr2-2,BaBr2,BaBr2,3,0.16706268783939096,-2.0990715091626595,4.157127248758916,5.327696974309628,Yes,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1BaBr2-1,BaBr2,BaBr2,3,0.056444759765483354,-2.209689437236567,4.902112602626158,6.030512225994435,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1BaBr2-3,BaBr2,BaBr2,3,0.24439577578870816,-2.021738421213342,4.558801133689169,5.690678905330966,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1NTi2-1,Ti2N,Ti2N,3,0.7410265708219157,-0.5885700775494757,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
2VBr2-1,V2Br4,VBr2,6,0.1621780147217553,-0.7010921649713472,,,Unknown,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2ReBr2-1,Re2Br4,ReBr2,6,0.5622023768552314,0.4776992684255372,0.0,,No,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2ZnTe2-1,Zn2Te4,ZnTe2,6,0.3169603022666432,0.0021391558593301476,0.9590527981017902,1.6369494648251686,No,p2_1/b11,17,P2_1/c,Rectangular (op),p2_1/b11
2PbI2-2,Pb2I4,PbI2,6,0.07337590963151719,-0.6190458946986558,1.7009208365068074,2.385416548972113,Yes,c2/m11,18,C2/m,Centered rectangular (oc),c2/m11
2PbI2-3,Pb2I4,PbI2,6,0.09386366936999894,-0.598558134960174,1.1909002850444521,,No,pmma,41,Pmma,Rectangular (op),pmma
2PbI2-1,Pb2I4,PbI2,6,0.05505538558071935,-0.6373664187494535,1.2258045458107854,1.964729675929719,Yes,pmmn,46,Pmmn,Rectangular (op),pmmn
1AgCl2-3,AgCl2,AgCl2,3,0.19508389772297688,-0.16879797437074698,0.0,,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1AgCl2-2,AgCl2,AgCl2,3,0.16097788356739665,-0.2029039885263272,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1AgCl2-1,AgCl2,AgCl2,3,0.07766637183057117,-0.28621550026315273,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1AgTe2-1,AgTe2,AgTe2,3,0.05156690832448015,0.017454342820979463,0.0,,Yes,p-4m2,59,P-4m2,Square (tp),p-4m2
1AgTe2-2,AgTe2,AgTe2,3,0.21715385104359708,0.18304128554009638,,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1AgTe2-3,AgTe2,AgTe2,3,0.2315186542519537,0.197406088748453,,,Unknown,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1CdTe2-1,CdTe2,CdTe2,3,0.2857143505031905,-0.024381392933481,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1CoH2-1,CoH2,CoH2,3,0.10354605732118516,0.10354605732118512,0.0,,Yes,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1CoH2-2,CoH2,CoH2,3,0.39534425010203544,0.3953442501020354,,,Unknown,p-4m2,59,P-4m2,Square (tp),p-4m2
1PbSe2-1,PbSe2,PbSe2,3,0.17970824080192194,-0.20860649176933718,1.0269945857088418,1.8474635635266052,Yes,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1PbSe2-3,PbSe2,PbSe2,3,0.37155277007424065,-0.016761962497018484,0.2948960434027237,1.0754958267513675,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1PbSe2-2,PbSe2,PbSe2,3,0.34704404755504153,-0.04127068501621759,0.0819737480503755,0.4391665648842471,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1WBi2-2,Bi2W,Bi2W,3,0.6170656698176842,0.6170656698176842,0.0,,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1WBi2-1,Bi2W,Bi2W,3,0.5872712737528971,0.5872712737528971,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1ZnBr2-1,ZnBr2,ZnBr2,3,1.4802973661668753e-16,-0.9237315294059201,3.2723897035892007,4.506822120290835,Yes,p-4m2,59,P-4m2,Square (tp),p-4m2
1ZnBr2-3,ZnBr2,ZnBr2,3,0.24934215260100348,-0.6743893768049167,2.4106735095274505,3.4487712140629654,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1ZnBr2-2,ZnBr2,ZnBr2,3,0.08032168622171361,-0.8434098431842066,3.352786197876543,4.5627699584791745,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1TiSb2-2,TiSb2,TiSb2,3,0.2810019445450145,-0.11314910998413907,0.0,,Yes,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1TiSb2-1,TiSb2,TiSb2,3,0.2637071636972201,-0.1304438908319335,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1CrF2-3,CrF2,CrF2,3,0.7135947589295633,-1.7323654949575502,0.0,,Unknown,p-4m2,59,P-4m2,Square (tp),p-4m2
1CrF2-1,CrF2,CrF2,3,0.487241661570265,-1.9587185923168484,,,Unknown,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1CrF2-2,CrF2,CrF2,3,0.6186706979566262,-1.8272895559304871,,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1ScCl2-3,ScCl2,ScCl2,3,0.3336775273158998,-1.6090628981527473,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1ScCl2-1,ScCl2,ScCl2,3,0.008923887972510277,-1.9338165374961367,0.10748539856345685,0.7357934650845026,Yes,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1ScCl2-2,ScCl2,ScCl2,3,0.028424880811537417,-1.9143155446571096,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
8BeI2-1,Be8I16,BeI2,24,0.032393595423025445,-0.5630326846901875,4.348070819743814,,Yes,pb2n,34,Pnc2,Rectangular (op),pb2n
1BaF2-3,BaF2,BaF2,3,0.3753813203325394,-3.6397611909755345,5.654669698609944,7.672363815476019,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1BaF2-2,BaF2,BaF2,3,0.372762883262362,-3.642379628045712,,,Unknown,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1BaF2-1,BaF2,BaF2,3,0.18222149995385806,-3.832921011354216,,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1NV2-1,V2N,V2N,3,0.8894400167617252,-0.062223827633006344,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
2TlSe2-1,Tl2Se4,TlSe2,6,0.16824948562424435,-0.013443276197724785,0.0,,No,c2/m11,18,C2/m,Centered rectangular (oc),c2/m11
1NiBr2-3,NiBr2,NiBr2,3,0.2938664556026313,-0.11272611799266012,0.0,,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1NiBr2-2,NiBr2,NiBr2,3,0.1403344486056041,-0.2662581249896873,0.0,,Yes,p-4m2,59,P-4m2,Square (tp),p-4m2
1NiBr2-1,NiBr2,NiBr2,3,0.0,-0.4065925735952914,0.8756237354097882,3.3167767665005856,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1AgI2-2,AgI2,AgI2,3,0.11723026989867935,-0.0620439140559735,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1AgI2-3,AgI2,AgI2,3,0.2047283557664211,0.025454171811768234,0.0,,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1AgI2-1,AgI2,AgI2,3,0.11473505836330229,-0.06453912559135055,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1TaSb2-1,TaSb2,TaSb2,3,0.25270350333201225,0.08187874456339017,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1TaSb2-2,TaSb2,TaSb2,3,0.26989562195896494,0.09907086319034282,0.0,,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
3PdSb2-1,Pd3Sb6,Sb2Pd,9,0.18621934267047913,-0.16728477363466096,,,Unknown,p31m,70,P31m,Hexagonal (hp),p31m
1OCu2-1,Cu2O,Cu2O,3,0.8266145354799465,0.4308781285596375,,,Unknown,p6/mmm,80,P6/mmm,Hexagonal (hp),p6/mmm
2TaI2-1,Ta2I4,TaI2,6,0.2234886516347304,-0.1725545224328453,0.0,,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
1CdO2-1,CdO2,CdO2,3,0.7336949621991528,0.04172963808233258,0.14101628490581675,1.0279080648727943,No,p-1,2,P-1,Oblique (mp),p-1
4TiO2-1,Ti4O8,TiO2,12,0.49800513685690184,-2.582677908811611,1.8932782113706184,,No,pmma,41,Pmma,Rectangular (op),pmma
2HgO2-2,Hg2O4,HgO2,6,0.5974806968477447,0.36016027808488005,0.23542441809268944,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
2HgO2-1,Hg2O4,HgO2,6,0.45066343421893257,0.2133430154560679,,,Unknown,p2_1/b11,17,P2_1/c,Rectangular (op),p2_1/b11
2MnTe2-2,Mn2Te4,MnTe2,6,0.039523237999017025,-0.16022028285093745,0.0,,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
2MnTe2-1,Mn2Te4,MnTe2,6,0.03791025787609107,-0.16183326297386338,0.0,,Yes,pmma,41,Pmma,Rectangular (op),pmma
1NTa2-1,Ta2N,Ta2N,3,1.1385507086428766,0.16472532438139945,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1CsO2-2,CsO2,CsO2,3,1.4472926156515153,0.6205309343094155,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1CsO2-1,CsO2,CsO2,3,0.0,-0.8267616813420998,0.2404890570068572,,No,cm2m,35,Amm2,Centered rectangular (oc),cm2m
1CTa2-1,Ta2C,Ta2C,3,0.9611138351237652,0.31552792012309655,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1PdLi2-1,Li2Pd,Li2Pd,3,0.2431686685577071,-0.1496983043870781,,,Unknown,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1CrCl2-1,CrCl2,CrCl2,3,0.11203510185435217,-0.9266774043718508,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1CrCl2-3,CrCl2,CrCl2,3,0.28425113036260097,-0.754461375863602,0.0,,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1CrCl2-2,CrCl2,CrCl2,3,0.21042411488401283,-0.82828839134219,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
2NaC2-1,Na2C4,NaC2,6,1.3844684883542182,1.3795407451447705,0.0035039782472168213,,Unknown,p4/nmm,64,P4/nmm,Square (tp),p4/nmm
1BiSe2-1,BiSe2,BiSe2,3,0.21817915451737582,-0.10611473745142597,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1BiSe2-2,BiSe2,BiSe2,3,0.37928001330791433,0.054986121339112515,0.0,,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1BiSe2-3,BiSe2,BiSe2,3,0.41510391859474,0.09081002662593818,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1CaCl2-2,CaCl2,CaCl2,3,0.16423140793338042,-2.2669209198649245,4.77056491579884,6.384168509690626,Yes,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1CaCl2-3,CaCl2,CaCl2,3,0.1921264266785805,-2.2390259011197244,5.53009095512323,6.8914666338812784,Yes,p-4m2,59,P-4m2,Square (tp),p-4m2
1CaCl2-1,CaCl2,CaCl2,3,0.00996392925645336,-2.4211883985418514,5.783509188690621,7.440699079502503,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1CrI2-3,CrI2,CrI2,3,0.25685293363547773,-0.15547097223336692,0.0,,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1CrI2-2,CrI2,CrI2,3,0.19187633159938713,-0.22044757426945752,0.0,,Yes,p-4m2,59,P-4m2,Square (tp),p-4m2
1CrI2-1,CrI2,CrI2,3,0.09399130017675221,-0.3183326056920925,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1PTe2-3,PTe2,Te2P,3,0.37200988710493216,0.372009887104932,,,Unknown,p-4m2,59,P-4m2,Square (tp),p-4m2
1PTe2-2,PTe2,Te2P,3,0.3135934247261943,0.31359342472619406,,,Unknown,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1PTe2-1,PTe2,Te2P,3,0.17418633344299314,0.17418633344299295,,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
2CoBr2-1,Co2Br4,CoBr2,6,0.001019069246794846,-0.3596613964217994,0.13067554054627717,2.4275100057604577,Yes,pm2_1b,28,Pmc2_1,Rectangular (op),pm2_1b
5RhSe2-1,Rh5Se10,RhSe2,15,0.04732686205102474,-0.3905786763427216,0.0,,No,p1,1,P1,Oblique (mp),p1
1TlBr2-3,TlBr2,TlBr2,3,0.21649696811211663,-0.4523394228523531,0.0,,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1TlBr2-1,TlBr2,TlBr2,3,0.1460226239200931,-0.5228137670443767,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1TlBr2-2,TlBr2,TlBr2,3,0.1508048267497045,-0.5180315642147653,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1HfTe2-1,HfTe2,HfTe2,3,0.006790113170872451,-0.8241555836700734,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1HfTe2-3,HfTe2,HfTe2,3,0.3707793007535911,-0.4601663960873547,0.987949089757254,1.744196297213025,Yes,p-4m2,59,P-4m2,Square (tp),p-4m2
1HfTe2-2,HfTe2,HfTe2,3,0.1333685658145677,-0.6975771310263781,0.1316330719686828,0.6648010372491499,Yes,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1OsTe2-1,OsTe2,Te2Os,3,0.31343326739398947,0.24239673126648023,0.0,,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1OsTe2-2,OsTe2,Te2Os,3,0.31899919421076106,0.24796265808325182,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1OsTe2-3,OsTe2,Te2Os,3,0.5226203933710245,0.4515838572435153,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1RuS2-3,RuS2,RuS2,3,0.4842728060857509,-0.08437593733904218,0.0,,Yes,p-4m2,59,P-4m2,Square (tp),p-4m2
1RuS2-1,RuS2,RuS2,3,0.40915663917997863,-0.15949210424481444,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1RuS2-2,RuS2,RuS2,3,0.43454613670458203,-0.13410260672021104,0.0,,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
2PbCl2-2,Pb2Cl4,PbCl2,6,0.0454172217058435,-1.1324054704621638,2.7758948976057636,3.7358729398641866,Yes,c2/m11,18,C2/m,Centered rectangular (oc),c2/m11
2PbCl2-1,Pb2Cl4,PbCl2,6,0.031933294842669824,-1.1458893973253375,2.6071585779490682,3.649287539446611,Yes,pmmn,46,Pmmn,Rectangular (op),pmmn
2GeSe2-1,Ge2Se4,GeSe2,6,0.3030325391833433,0.03743168454531857,0.0,0.35904314357806855,No,c2/m11,18,C2/m,Centered rectangular (oc),c2/m11
2MnSe2-1,Mn2Se4,MnSe2,6,0.05271920974632035,-0.4165426433807049,0.0,,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
1ScF2-2,ScF2,ScF2,3,0.6231957970342243,-3.022636808709548,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1ScF2-1,ScF2,ScF2,3,0.2635500531337473,-3.3822825526100253,,,Unknown,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
2MoO2-1,Mo2O4,MoO2,6,0.18648675031496373,-1.8208320693828643,0.0,,Yes,p2_1/m11,15,P2_1/m,Rectangular (op),p2_1/m11
4NiI2-1,Ni4I8,NiI2,12,0.03863873066181256,-0.09105501641117542,0.632930609144942,1.9052419661450903,Yes,p2_1/b11,17,P2_1/c,Rectangular (op),p2_1/b11
1ZrSb2-2,ZrSb2,ZrSb2,3,0.3336422293494887,-0.24109040065036424,0.0,,Yes,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1ZrSb2-1,ZrSb2,ZrSb2,3,0.32920185378493255,-0.24553077621492037,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
2ScTe2-1,Sc2Te4,ScTe2,6,0.5896335370344991,-0.43841687184682065,0.0,,No,p4/mbm,63,P4/mbm,Square (tp),p4/mbm
4InBr2-1,In4Br8,InBr2,12,0.07397164300491192,-0.7502987227013342,1.643223400142205,2.3311654595743296,No,p-1,2,P-1,Oblique (mp),p-1
4ZnI2-1,Zn4I8,ZnI2,12,0.0,-0.6158684567711387,2.392014435258636,3.3693931016233076,Yes,pm2_1b,28,Pmc2_1,Rectangular (op),pm2_1b
2PbS2-1,Pb2S4,PbS2,6,0.17175425552245058,-0.2069457873854136,1.0828722602692886,1.8572075618968706,No,c2/m11,18,C2/m,Centered rectangular (oc),c2/m11
1BaI2-1,BaI2,BaI2,3,0.02119508395719431,-1.8156725535839338,3.8728610404507675,4.873623187282922,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1BaI2-2,BaI2,BaI2,3,0.1051030507962653,-1.7317645867448628,3.3323879224827637,4.273588336806361,Yes,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1BaI2-3,BaI2,BaI2,3,0.2056464473678575,-1.6312211901732707,3.958321557058426,4.912590699629815,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1PtCl2-2,PtCl2,PtCl2,3,0.49126079161356273,0.06664329251546519,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1PtCl2-3,PtCl2,PtCl2,3,0.6821643715668309,0.2575468724687333,0.0,,Unknown,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1PtCl2-1,PtCl2,PtCl2,3,0.3579826248069355,-0.06663487429116206,0.4032797193209021,1.8639815229895702,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
2PdO2-1,Pd2O4,PdO2,6,0.23895467786217672,-0.16046709327263167,,,Unknown,p2_1/b11,17,P2_1/c,Rectangular (op),p2_1/b11
1NbS2-2,NbS2,NbS2,3,0.03279489085787072,-1.0518363148967087,0.0,,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1NbS2-1,NbS2,NbS2,3,0.0,-1.0846312057545795,0.0,,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1NbS2-3,NbS2,NbS2,3,0.40570153218315613,-0.6789296735714233,0.0,,Yes,p-4m2,59,P-4m2,Square (tp),p-4m2
1YI2-3,YI2,YI2,3,0.3579057499940295,-0.9502348049308926,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1YI2-2,YI2,YI2,3,0.04021586924381163,-1.2679246856811106,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1YI2-1,YI2,YI2,3,0.0027463297045565347,-1.3053942252203656,0.1422167609420472,0.5442929724310581,Yes,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
4SbO2-2,O8Sb4,SbO2,12,0.30468436696377194,-1.0877041449422364,,,Unknown,pm2_1n,32,Pmn2_1,Rectangular (op),pm2_1n
4SbO2-1,O8Sb4,SbO2,12,0.12652988255173744,-1.2658586293542708,,,Unknown,pmmn,46,Pmmn,Rectangular (op),pmmn
1IrTe2-1,IrTe2,Te2Ir,3,0.13722143394143807,-0.19637221318110676,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1IrTe2-3,IrTe2,Te2Ir,3,0.49521623278177035,0.1616225856592255,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1IrTe2-2,IrTe2,Te2Ir,3,0.3040977911311508,-0.029495855991394038,0.0,,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1NbO2-2,NbO2,NbO2,3,0.2906117907745423,-2.346075280560742,0.0,,Yes,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1NbO2-3,NbO2,NbO2,3,0.4371655771775096,-2.199521494157775,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1NbO2-1,NbO2,NbO2,3,0.26759269362322397,-2.3690943777120608,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1ZnSe2-1,ZnSe2,ZnSe2,3,0.35460487564180926,-0.12447489742774387,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1GeI2-1,GeI2,GeI2,3,0.0026261131971487086,-0.3601723067513041,1.9539583637002689,2.6677781234157325,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1GeI2-3,GeI2,GeI2,3,0.15317912719126933,-0.20961929275718352,1.0124442093320551,1.592628637840922,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1GeI2-2,GeI2,GeI2,3,0.11961534536860197,-0.2431830745798509,,,Unknown,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
2AsNi2-1,Ni4As2,Ni2As,6,0.2625280795757776,0.010351071994453065,,,Unknown,p4/nmm,64,P4/nmm,Square (tp),p4/nmm
1CoBr2-3,CoBr2,CoBr2,3,0.17682989346887767,-0.18385057219971657,0.0,,Unknown,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1CoBr2-2,CoBr2,CoBr2,3,0.022610865176922196,-0.33806960049167206,0.34787677198035416,3.528236792424544,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1CoBr2-1,CoBr2,CoBr2,3,0.00861289748324016,-0.35206756818535406,0.17393336647612667,2.8267959029770724,Yes,p-4m2,59,P-4m2,Square (tp),p-4m2
1TiO2-1,TiO2,TiO2,3,0.13546633337948025,-2.945216712289033,2.700828614489272,5.218116611537117,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1TiO2-3,TiO2,TiO2,3,0.5873835049530877,-2.4932995407154253,1.1954536709602603,3.4468951600103903,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1TiO2-2,TiO2,TiO2,3,0.21347443702602278,-2.8672086086424904,3.480548771674075,5.767176918700436,Yes,p-4m2,59,P-4m2,Square (tp),p-4m2
2GaO2-1,Ga2O4,GaO2,6,0.43424229965936806,-1.0762154005699855,,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1HgF2-2,HgF2,HgF2,3,0.16184249215828336,-1.4137050966126734,2.088617019967936,3.874867141219684,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1HgF2-1,HgF2,HgF2,3,0.03226711931028051,-1.543280469460676,1.7281218969599035,3.4305103462807276,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1HgF2-3,HgF2,HgF2,3,0.18083975834364865,-1.394707830427308,1.3331737626697935,,Unknown,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1RhNa2-1,Na2Rh,Na2Rh,3,0.39434953168133485,0.39434953168133485,,,Unknown,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1PdO2-3,PdO2,PdO2,3,0.8434192774058502,0.4439975062710418,0.0,0.14122019648751705,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1PdO2-2,PdO2,PdO2,3,0.7482271112100722,0.3488053400752638,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1PdO2-1,PdO2,PdO2,3,0.0,-0.3994217711348084,1.3789335506001916,2.87549230071145,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1AuH2-1,AuH2,H2Au,3,0.5653786951039143,0.5653786951039143,0.0,,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1WCl2-3,WCl2,WCl2,3,0.7361106432165959,0.010430463378365099,0.0,,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1WCl2-2,WCl2,WCl2,3,0.5996178574850012,-0.12606232235322956,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1WCl2-1,WCl2,WCl2,3,0.5212703969529168,-0.20440978288531397,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1GaBr2-2,GaBr2,GaBr2,3,0.22722642991428219,-0.5662305365093081,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1GaBr2-1,GaBr2,GaBr2,3,0.1815176675009571,-0.6119392989226332,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1GaBr2-3,GaBr2,GaBr2,3,0.3317322970259511,-0.4617246693976392,0.0,,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
2CuH2-1,Cu2H4,CuH2,6,0.270849734376401,0.270849734376401,,,Unknown,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1BiCl2-3,BiCl2,BiCl2,3,0.44378374617163746,-0.4579879340512605,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1BiCl2-1,BiCl2,BiCl2,3,0.30211040053811783,-0.5996612796847801,0.0,,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1BiCl2-2,BiCl2,BiCl2,3,0.394256943500008,-0.5075147367228899,0.0,,No,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1PdBr2-3,PdBr2,PdBr2,3,0.40570986773179635,0.031044334979076105,0.0,,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1PdBr2-1,PdBr2,PdBr2,3,0.1482290929652943,-0.22643643978742597,0.1981108105263476,1.5246561891086374,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
1PdBr2-2,PdBr2,PdBr2,3,0.32361153352263683,-0.051053999230083434,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1VI2-3,VI2,VI2,3,0.27712847349264297,-0.21315210349720815,0.0,,No,p-6m2,78,P-6m2,Hexagonal (hp),p-6m2
1VI2-2,VI2,VI2,3,0.2684965589145154,-0.22178401807533574,0.0,,No,p-4m2,59,P-4m2,Square (tp),p-4m2
1VI2-1,VI2,VI2,3,0.0,-0.4902805769898511,1.2024738224217448,3.3950123950552333,Yes,p-3m1,72,P-3m1,Hexagonal (hp),p-3m1
6AgBr2-1,Ag6Br12,AgBr2,18,0.00806564097369453,-0.23373752661062022,0.11966720553924048,0.42894159028044854,Yes,p1,1,P1,Oblique (mp),p1
2InTe2-4,In2Te4,InTe2,6,0.35944553165159965,0.09041331610765606,0.0,,No,pbam,44,Pbam,Rectangular (op),pbam
2InTe2-2,In2Te4,InTe2,6,0.20307799639435128,-0.06595421914959232,0.48695793690540556,0.9960325410758815,Yes,p1,1,P1,Oblique (mp),p1
2InTe2-1,In2Te4,InTe2,6,0.15496985149577602,-0.11406236404816757,,,Unknown,c2/m11,18,C2/m,Centered rectangular (oc),c2/m11
2InTe2-3,In2Te4,InTe2,6,0.2641533959222027,-0.00487881962174086,,,Unknown,c2/m11,18,C2/m,Centered rectangular (oc),c2/m11
