uid,formula,n_atoms,gap_pbe,gap_hse_true,gap_hse_pred,uwbg
2AgSeTl-1,TlAgSe,6,0.640447355237155,1.4153945175061413,1.2425918579101562,False
1BrClCrRhS2-1,CrRhS2BrCl,6,0.17719187652109292,1.1940600904789478,1.2397191524505615,False
1ISbTe-2,SbTeI,3,1.010633490498095,1.4422406526984886,1.2395455837249756,False
2BiHgIS2-1,HgBiS2I,10,0.9489698737156655,,1.2375341653823853,False
1BrSbTe-1,SbTeBr,3,1.0516922783153004,1.6152170250646505,1.237370252609253,False
1TaVZrS3Br4-1,ZrTaVS3Br4,10,0.4289837036462316,1.001715561929363,1.2367991209030151,False
2AsRbZn-1,RbZnAs,6,0.11621333520556365,,1.2367757558822632,False
1Br2Cl3Mn5O6-1,Mn5Br2(ClO2)3,16,0.16928886245761188,1.0015332604784746,1.2364463806152344,False
1ZrHf2Se6-1,Hf2ZrSe6,9,0.38192752953041986,1.2121033266093475,1.2349425554275513,False
2AlGeTe-1,AlGeTe,6,0.8685000816317137,1.3679514372602402,1.234516978263855,False
2HgVO3-1,VHgO3,10,2.181622243075511,,1.2333042621612549,False
2MnI3-3,MnI3,8,0.022974793761864287,,1.2328729629516602,False
1AgGaHfZrBr4S4-1,HfZrGaAg(SBr)4,12,0.06907367541870713,,1.2318934202194214,False
2ZrCl2-1,ZrCl2,6,0.5958053936543117,1.1605541943618207,1.2316126823425293,False
1BiITe-2,BiTeI,3,0.3459786704964798,0.9951437994545715,1.23124361038208,False
2BrRe3Te4-1,Re3Te4Br,16,0.43513580310486955,0.9444846601575727,1.23075532913208,False
2BiIS-1,BiSI,6,0.8372955476064072,1.3890570041859387,1.2297857999801636,False
1MoTe2-1,Te2Mo,3,0.9318333397619183,1.369604108877922,1.2293740510940552,False
1AuBrHgCl3-1,HgAuBrCl3,6,0.12789675968647307,1.148114025901219,1.2272565364837646,False
1Tl2Se5-1,Tl2Se5,7,0.8621538177570081,1.4753429811791081,1.2266820669174194,False
1PtSeMn2S5-1,Mn2PtSeS5,9,0.5251703422319196,1.467071260217023,1.2259794473648071,False
1HfMnCl6-1,HfMnCl6,8,0.03367606319669125,,1.2247190475463867,False
1OSb2Te2-1,Sb2Te2O,5,0.4785794641005303,0.9854733080143088,1.224588394165039,False
1HfSe2-1,HfSe2,3,0.42656152531348224,1.2194114526727233,1.2224738597869873,False
1CdIn2Se4-1,Cd(InSe2)2,7,0.1791505064530876,,1.2210657596588135,False
2KNRuSCl5-1,KRuSNCl5,18,0.25766380120593135,,1.2207831144332886,False
4ReTe2-1,ReTe2,12,0.8173624642986473,1.330936662758488,1.2197773456573486,False
2CrPSe3-1,CrPSe3,10,0.4306960777683736,0.8238774489364937,1.2185115814208984,False
2ZrI2Te2-1,Zr(TeI)2,10,0.8206204584269557,1.6812792821972278,1.2166045904159546,False
2ISbSe-1,SbSeI,6,0.18401668236627589,,1.214462161064148,False
2LiVCu2O6-1,LiV(CuO3)2,20,0.09113282656579713,,1.2141656875610352,False
2BiCl-2,BiCl,4,0.8935030015707861,1.0782380063298405,1.2137197256088257,False
4As-1,As,4,0.8347269690251125,1.3237041292011327,1.2136116027832031,False
2AgSbS3-1,AgSbS3,10,0.5182021454824055,1.2984922099546579,1.212679147720337,False
2SAu2-1,Au2S,6,0.6589141099375349,1.1389806874353803,1.211674690246582,False
1PbAs2S4-1,As2PbS4,7,0.9094646908660191,,1.2113256454467773,False
1SeHf2I5-1,Hf2SeI5,8,0.2857563558469426,0.972473373430073,1.2112510204315186,False
1BiSbI2S2-1,BiSb(SI)2,6,0.6208837719444089,,1.2107410430908203,False
2ClRe3Te4-1,Re3Te4Cl,16,0.4610290287014789,0.9614616915427596,1.209608554840088,False
1NiPdIr2Se8-1,NiIr2PdSe8,12,0.44384151903754987,1.032719455645012,1.207405686378479,False
2AsITe-1,TeAsI,6,0.18432094753144157,0.4165339434396611,1.2073651552200317,False
4BaBiFSe2-1,BaBiSe2F,20,0.9029976565740716,1.6177922571557684,1.2050065994262695,False
1SeTa3I7-1,Ta3SeI7,11,0.6654343651168442,1.2555565624464904,1.2038187980651855,False
2IrTaS4-1,TaIrS4,12,0.49186228756312733,1.3313117824937648,1.2035897970199585,False
2AgKSe-1,KAgSe,6,0.46575397777568384,1.2996564077530097,1.2028833627700806,False
1AuScP2Se6-1,ScP2AuSe6,10,0.9745984823032678,,1.2025761604309082,False
2FeSe2-1,FeSe2,6,0.5751873401731686,1.0534182339230824,1.2007910013198853,False
1VSe2-1,VSe2,3,0.24760987188465622,0.9774962167908336,1.1984319686889648,False
2CrCuP2Se6-1,CrCu(PSe3)2,20,0.3389037526139811,,1.197291374206543,False
1AlCdInSe4-1,AlCdInSe4,7,0.3010525714997865,1.1076747589623073,1.1972235441207886,False
2PZnTe3-1,ZnTe3P,10,0.5913104338454737,1.1806156973995607,1.1958825588226318,False
4AsFSrTe2-1,SrTe2AsF,20,0.441278237773866,1.0043783899456415,1.1948708295822144,False
2PRuS3-1,PRuS3,10,0.3260865172093409,1.1592562510938471,1.193240761756897,False
2BrTa2Se6-1,Ta2Se6Br,18,0.6598260691661251,1.0690869354017454,1.1927361488342285,False
2SCu2-1,Cu2S,6,0.163857352622931,1.4422528373819596,1.1925867795944214,False
1OBi2S2-1,Bi2S2O,5,0.5664184837888293,1.178737957402788,1.1924946308135986,False
1WCr3Se8-1,Cr3WSe8,12,0.6770262886389171,,1.1920969486236572,False
1ReCu2I6-1,Cu2ReI6,9,0.1795986719137066,1.5924014324136584,1.1896095275878906,False
4AgITe-1,AgTeI,12,0.7266584732914136,1.0980326409860481,1.1878880262374878,False
1AsISe-2,AsSeI,3,0.44629890216452395,1.0515306437580212,1.1861038208007812,False
2CrIS-1,CrSI,6,0.33100814292352165,1.5481955075509186,1.1860851049423218,False
4RhSe2-1,RhSe2,12,0.5825120467774565,1.04627650186108,1.185149908065796,False
1SNb3I7-1,Nb3SI7,11,0.5127029205762099,1.2348222092168601,1.1845942735671997,False
1ClCrTe-1,CrTeCl,3,0.6504092283367613,1.107555338897872,1.1844254732131958,False
1SeNi2S3-1,Ni2SeS3,6,0.2549320549617389,1.3496079761505277,1.1839557886123657,False
2InSnTe-1,InSnTe,6,0.01105946826710813,0.3714855686527414,1.1839503049850464,False
1BrIZr-1,ZrIBr,3,0.7737126562498523,1.1744651143461948,1.18336021900177,False
1Ta3Cl8-1,Ta3Cl8,11,0.11557551721703874,,1.1824334859848022,False
2TiCl2-1,TiCl2,6,0.3245774646042403,0.9967447101065467,1.1808499097824097,False
2Tl2Te3-1,Tl2Te3,10,0.025820738211390082,,1.178423523902893,False
1ZrI2-1,ZrI2,3,0.6871043544938795,1.0382805144909861,1.1773080825805664,False
1Al2Mg2Te5-1,Mg2Al2Te5,9,0.49239223959095557,1.2094631206443367,1.1772661209106445,False
1ClHf2Ti2Br7-1,Hf2Ti2Br7Cl,12,0.5289269605078906,1.0970985135473457,1.1761623620986938,False
2CdPTe3-1,CdTe3P,10,0.8089120102036151,1.447397505174829,1.1743965148925781,False
1HfRhBr2S2-1,HfRh(SBr)2,6,0.0662960045546317,,1.1730931997299194,False
2AuCl3-1,AuCl3,8,0.20761899341472123,1.2758620939510261,1.16975736618042,False
2ClCuI2-1,CuI2Cl,8,0.3097514097944507,1.072980954820629,1.1669375896453857,False
1AuCrP2Se6-1,CrP2AuSe6,10,0.5699967364220226,,1.1668391227722168,False
1CrW3Te8-1,CrTe8W3,12,0.5428116456721616,0.9367921249634837,1.1665253639221191,False
1ClIZr-1,ZrICl,3,0.8767597550288779,1.316612326368585,1.1654855012893677,False
1SeBr2S3Cl6Cu6-1,Cu6SeS3(BrCl3)2,18,0.270888802175993,0.7474677453851757,1.1648716926574707,False
2InTeTl-1,TlInTe,6,0.9546792409039223,1.3662861927688703,1.1644971370697021,False
1In2Te5-1,In2Te5,7,1.0802648388894958,1.649022598282655,1.164000153541565,False
1ClGeMnSTe2-1,MnGeTe2SCl,6,0.2603343868970076,1.0602782875292034,1.1626238822937012,False
2IRe3Te4-1,Re3Te4I,16,0.37548648906293547,0.8938718800707557,1.1625926494598389,False
1Ag2Te3-1,Ag2Te3,5,0.7650806099028309,1.418964541170422,1.1621510982513428,False
2PdCl3-1,PdCl3,8,0.0008104168546125834,,1.1590402126312256,False
1PbSb2S4-1,Sb2PbS4,7,0.6334200359913902,,1.1578556299209595,False
4AuHIO-1,HAuIO,16,0.02088538889091307,,1.1564024686813354,False
2BiBr-2,BiBr,4,0.8674938479998344,1.0412832375677143,1.156270146369934,False
2AgTeTl-1,TlAgTe,6,0.612668507810531,1.2276130720537095,1.1560496091842651,False
2AgCrAs2Se6-1,CrAg(AsSe3)2,20,0.5192949363750943,,1.1557176113128662,False
2Sb2Te3-1,Sb2Te3,10,0.7960409091213876,1.3269850892512638,1.1521555185317993,False
2CrPS3-1,CrPS3,10,0.6224387084480144,1.2335261379321765,1.1516205072402954,False
4AuBr2-1,AuBr2,12,0.3021973316799089,,1.1486340761184692,False
2AuClHgTe-1,HgTeAuCl,8,0.49400690795021607,1.0897973384896842,1.1483075618743896,False
1SnBi2S4-1,Sn(BiS2)2,7,0.29159252874161323,0.768495426601957,1.1476130485534668,False
2HfSe5-1,HfSe5,12,0.33689237317134557,0.22854099427877506,1.1458228826522827,False
1ZnIn2Te4-1,Zn(InTe2)2,7,0.00938765033642408,,1.1443355083465576,False
1MoCu2Te4-1,Cu2Te4Mo,7,0.3780139829474074,1.229958084735783,1.1440995931625366,False
2CrPO5-1,CrPO5,14,0.5357203869436349,,1.1415307521820068,False
1MnBi2S4-1,Mn(BiS2)2,7,0.27731950521160753,1.1954483914969314,1.141269326210022,False
3CrSe2-1,CrSe2,9,0.4782576155027002,1.1581828168142558,1.1402379274368286,False
2AsBiSe3-1,BiAsSe3,10,0.871114363612522,,1.1393325328826904,False
1TeNb3I7-1,Nb3TeI7,11,0.5646812572140187,1.2414712582097938,1.139295220375061,False
1Se2Bi3Sb3S7-1,Bi3Sb3Se2S7,15,0.2976429286074127,0.8713552548368455,1.1367459297180176,False
1AuClOWI3-1,WAuI3ClO,7,0.10615478572999226,,1.1361547708511353,False
2RuTe2-1,Te2Ru,6,0.6417526977208197,1.0714100934225907,1.1353651285171509,False
2BrNb2Se6-1,Nb2Se6Br,18,0.6165807418478244,1.065448218939299,1.13353431224823,False
1ONb3Br7-1,Nb3Br7O,11,0.768685263681061,1.441231985649396,1.1302070617675781,False
1AgScP2Te6-1,ScAg(Te3P)2,10,0.6514627451661696,,1.129464864730835,False
4BaBiClTe2-1,BaBiTe2Cl,20,0.44932813125686444,,1.1290532350540161,False
1AgAlP2Te6-1,AlAg(Te3P)2,10,0.5008887028421838,1.0646870790154581,1.128892421722412,False
4Sb-1,Sb,4,0.18022158916039369,,1.1273205280303955,False
1NiPdS4-1,NiPdS4,6,0.7114202858029754,1.152815371758458,1.126927375793457,False
1BiITe-1,BiTeI,3,0.4124843673462051,0.9287877152560153,1.1257413625717163,False
1Nb3Cl8-1,Nb3Cl8,11,0.20617928444412037,0.9119761913060551,1.1246451139450073,False
2ClIrS-1,IrSCl,6,0.3545294852530483,1.2006225090242713,1.1245402097702026,False
2In2Te3-2,In2Te3,10,0.602469020220888,0.9953879553846734,1.124284029006958,False
1Tl2Se3-2,Tl2Se3,5,0.6786582498481039,1.1714958069273467,1.1233065128326416,False
1BrSAg2Cl3-1,Ag2SBrCl3,7,0.344100928210485,,1.1223573684692383,False
8FIn-2,InF,16,0.7978260967788955,,1.1214624643325806,False
3Tl2Se3-1,Tl2Se3,15,1.0756540006960247,,1.1194558143615723,False
1Nb3Br8-1,Nb3Br8,11,0.2932017095566555,0.9852209823288005,1.11939537525177,False
2SnZrTe4-1,ZrSnTe4,12,0.4980469113445294,1.0285139911636798,1.117608904838562,False
2RuCl4-1,RuCl4,10,0.11603207400494409,0.9833904359311765,1.1176010370254517,False
4AgClHO-1,AgHClO,16,0.32913402819952253,0.9858254907052331,1.116284728050232,False
2MnPSe3-1,MnPSe3,10,0.10046509461510134,,1.1158053874969482,False
1CrSeTe-1,CrTeSe,3,0.5721776504310976,0.9940276939248328,1.1122092008590698,False
1STeZr-2,ZrTeS,3,0.20760293340317215,0.6715876503088453,1.111638069152832,False
1BiBrTe-1,BiTeBr,3,0.5910806856682358,1.1593582897846306,1.1112604141235352,False
2INb2Se6-1,Nb2Se6I,18,0.5774591999250656,1.0329495229682935,1.1109044551849365,False
2BiI-1,BiI,4,0.7755409215701345,1.0197732917749878,1.1096630096435547,False
1ZrSe2-1,ZrSe2,3,0.33654977709111544,1.2023654809310316,1.1095889806747437,False
2BrMnSbSe2-1,MnSbSe2Br,10,0.26497200525578757,1.3661159630203392,1.109529972076416,False
1PdZnP2Se6-1,ZnP2PdSe6,10,0.06455336849650517,0.795776308317634,1.1094269752502441,False
1PdNi2Br4Cl4-1,Ni2Pd(BrCl)4,11,0.321552980286298,1.604482644314766,1.1092411279678345,False
2ClTa2Se6-1,Ta2Se6Cl,18,0.6711574282421231,1.102947773395663,1.1090093851089478,False
1SeS2Sb2-1,Sb2SeS2,5,0.5986855951855393,1.1095280955201297,1.1075851917266846,False
2AuHgITe-1,HgTeAuI,8,0.46897584974827033,1.097636970766899,1.1073107719421387,False
1ReAu2F6-1,Re(AuF3)2,9,0.1823037322448977,1.1447874840204548,1.107168436050415,False
1WTe2-1,Te2W,3,0.7271129177540188,1.1408641561156432,1.1044100522994995,False
1AgCrAs2Se6-1,CrAg(AsSe3)2,10,0.5088614780467386,1.270414796260246,1.1041427850723267,False
1SeNb3I7-1,Nb3SeI7,11,0.5361536255082715,1.2347036791245325,1.1039403676986694,False
2ITa2Se6-1,Ta2Se6I,18,0.6348146902975635,1.0141649438919043,1.1035079956054688,False
2AuBrHgTe-1,HgTeAuBr,8,0.5383264184898424,1.1383456627166244,1.1034613847732544,False
2AgO-1,AgO,4,0.1638687202561293,1.1257963901064443,1.1011072397232056,False
1CrSTe-1,CrTeS,3,0.26120625606132436,0.8204247246130523,1.0979664325714111,False
2SeAu2-1,Au2Se,6,0.1751208890022382,,1.0974407196044922,False
4FSbSrTe2-1,SrSbTe2F,20,0.49567885907307474,,1.0959786176681519,False
2AsBeNa-1,NaBeAs,6,0.5054392892391746,0.9488203117010651,1.0956512689590454,False
1AlCdGaSe4-1,AlCdGaSe4,7,0.04278485501976448,,1.0947446823120117,False
2Bi2S3-2,Bi2S3,10,0.8893484211433551,1.5356207625564522,1.0945786237716675,False
2PSnTe3-1,SnTe3P,10,0.43126161614118874,0.8530295100979535,1.0938618183135986,False
2CrSbSe3-1,CrSbSe3,10,0.5286893974892848,1.1231449751294322,1.092605471611023,False
2CrWTe4-1,CrTe4W,12,0.4968781333091822,0.8763845111557365,1.0922054052352905,False
2Cl2Cu2S3-1,Cu2S3Cl2,14,0.3422313029642732,0.7036963818633803,1.0916544198989868,False
1Ta3Br8-1,Ta3Br8,11,0.21289263091485067,0.8214329016891746,1.0856273174285889,False
2ClSbTe-1,SbTeCl,6,0.10709901858123416,,1.0850437879562378,False
2InTeS3-1,InTeS3,10,1.006280394767392,,1.0840380191802979,False
1GaRhIr2Br4S4-1,GaIr2Rh(SBr)4,12,0.3373182047686314,1.1372989636058726,1.0832645893096924,False
1VS2-1,VS2,3,0.027824911089106008,,1.0831495523452759,False
1As2Se3-1,As2Se3,5,0.6061094329177069,,1.082729697227478,False
1Tl2Se3-1,Tl2Se3,5,0.29927232860553454,,1.0821223258972168,False
1PbBi2S4-1,Bi2PbS4,7,0.494269022778723,1.0393557707915289,1.0817164182662964,False
4TeTl-1,TlTe,8,0.8436006008392034,1.4193197005427942,1.0816192626953125,False
2NaTl-1,NaTl,4,0.2411941320684653,,1.0809962749481201,False
2SeTl2-2,Tl2Se,6,0.8846351678586981,,1.0807257890701294,False
2GeInS-1,InGeS,6,0.41395658543462055,0.9140306467778256,1.0804129838943481,False
1MoCr3Se8-1,Cr3MoSe8,12,0.7070509240706015,,1.0800745487213135,False
2ClNb2S6-1,Nb2S6Cl,18,0.39138725897240123,0.8648632192269328,1.0782495737075806,False
2SeCu2-1,Cu2Se,6,0.14617032913337136,,1.078077793121338,False
2BiClSe-1,BiSeCl,6,0.6355419099714372,1.2359808256869504,1.077980637550354,False
1SSeCu3Br5-1,Cu3SeSBr5,10,0.2613939663315925,0.8534467259702216,1.0777803659439087,False
1AlAuP2Se6-1,AlP2AuSe6,10,0.7612970580355798,,1.0767701864242554,False
2BiBrSe-1,BiSeBr,6,0.6581544493878893,1.2402576510118437,1.0751360654830933,False
1SnAs2Se4-1,Sn(AsSe2)2,7,0.4232102073807882,,1.0737760066986084,False
2AsSnTe3-1,SnTe3As,10,0.45476845761786766,0.7215064951030894,1.0710642337799072,False
1HfI2-1,HfI2,3,0.6296996925211846,1.0219868950032727,1.0709656476974487,False
1SSeCr2I2-1,Cr2SeSI2,6,0.18312624053587556,1.2315598246174866,1.0699913501739502,False
2ClMnSbSe2-1,MnSbSe2Cl,10,0.199987144625136,,1.0690817832946777,False
1AgCrP2Te6-1,CrAg(Te3P)2,10,0.5589754563753573,1.1372195138849808,1.068010926246643,False
2CdPt2Te3-1,CdTe3Pt2,12,0.11442931416037916,,1.0671440362930298,False
1CrMo3Te8-1,CrTe8Mo3,12,0.6445550150371089,1.104671749703559,1.0668516159057617,False
2TiI3-1,TiI3,8,0.0310440424334808,,1.065882921218872,False
2SiZrTe4-1,ZrSiTe4,12,0.5738062786754543,1.1913371339059424,1.0657402276992798,False
2TiI3-2,TiI3,8,0.20863510105471583,1.1414227391348857,1.061768889427185,False
2AsCrSe3-1,CrAsSe3,10,0.338264734757592,0.8495931653099458,1.0613495111465454,False
1CsO2-1,CsO2,3,0.2404890570068572,,1.0598262548446655,False
2AsKMg-1,KMgAs,6,0.6159971134028156,1.139568316990059,1.0589687824249268,False
2SnTe-1,SnTe,4,0.6027654706041641,0.8974141157497812,1.0582207441329956,False
2BrIrS-1,IrSBr,6,0.3437975247414944,1.1784961189423457,1.057971477508545,False
2RhTaSe4-1,TaRhSe4,12,0.07688100472957249,,1.056109070777893,False
1SVAu2I4-1,VAu2SI4,8,0.5747417069130374,2.063180146605827,1.055464267730713,False
4Mg2Br3-1,Mg2Br3,20,0.02761789945068882,,1.0544408559799194,False
1MgIn2Te4-1,Mg(InTe2)2,7,0.2324944745389026,0.8617195738422734,1.0544019937515259,False
4AuClHO-1,HAuClO,16,0.04242898262637196,,1.0539300441741943,False
2BrNb2S6-1,Nb2S6Br,18,0.3690850951765303,0.8478889328719315,1.0514048337936401,False
2BrHfI-1,HfIBr,6,0.7326855032435178,1.1497584423387421,1.0491111278533936,False
2CuSe-4,CuSe,4,0.44711084243526233,1.1163487227355335,1.0490710735321045,False
1FeGa2Te4-1,Ga2FeTe4,7,0.18640491064835002,0.9175502419538017,1.0483264923095703,False
2KNOsO2Br4-1,KOsBr4NO2,18,0.04222548768972434,,1.0477423667907715,False
2INb2Te6-1,Nb2Te6I,18,0.6727312679481621,1.1345740612385513,1.047525405883789,False
2ClNb2Se6-1,Nb2Se6Cl,18,0.6245028982397751,1.0811610977219632,1.0470032691955566,False
1AgInAs2Se6-1,InAg(AsSe3)2,10,0.671917628105021,,1.0445665121078491,False
1Ta3I8-1,Ta3I8,11,0.155338702909382,0.6940606844149297,1.0443108081817627,False
1CdGaInSe4-1,CdInGaSe4,7,0.037780048054154136,,1.0430773496627808,False
1HfZr3S4Te4-1,HfZr3(TeS)4,12,0.018808918498065208,,1.0425018072128296,False
2FORh-1,RhOF,6,0.12059816852635308,1.1290490577448993,1.041338324546814,False
2ClRhS-3,RhSCl,6,0.0827194778694742,0.08104788005560559,1.04091477394104,False
2IrNbS4-1,NbIrS4,12,0.36147024027149355,1.2530697143653007,1.040788173675537,False
2WI3-1,WI3,8,0.37572121295228866,1.309771757402166,1.0380308628082275,False
2BrClZr-1,ZrBrCl,6,0.5930606452728467,1.1468800166511859,1.037294626235962,False
2BiISe-1,BiSeI,6,0.7057544574236574,1.1803685646918471,1.0371569395065308,False
1ISeV-1,VSeI,3,0.027324703564554298,,1.0368969440460205,False
1BrIIr2S2-1,Ir2S2IBr,6,0.26026375032946025,1.0447510070248671,1.0359275341033936,False
1GaLiAs2Te6-1,LiGa(Te3As)2,10,0.2846814780138045,,1.0358062982559204,False
4AsPdTe-1,TeAsPd,12,0.4953777326684943,0.9672526925928375,1.0350072383880615,False
2SrBi2S4-1,Sr(BiS2)2,14,0.45566392708425063,0.7558220499301784,1.0345319509506226,False
2HfSnTe4-1,HfSnTe4,12,0.5073723766273521,0.9733352336715251,1.0341825485229492,False
1TiZr3Te8-1,Zr3TiTe8,12,0.1892830304544395,0.7926364244380578,1.0323967933654785,False
2BrMnSbSe2-2,MnSbSe2Br,10,0.08293670481262749,,1.0312718152999878,False
2PPbTe3-1,Te3PPb,10,0.670925008106886,1.2805359318809837,1.0312528610229492,False
2HgSnSe3-1,SnHgSe3,10,0.3969347170995592,0.9532781467608236,1.0309784412384033,False
4AuBrHO-1,HAuBrO,16,0.07214470737844447,,1.030938744544983,False
1NiS2-1,NiS2,3,0.5833718087914519,1.0023652177257185,1.0309191942214966,False
2BiSbSe3-1,BiSbSe3,10,0.9371498021713993,1.4741871956087702,1.0306305885314941,False
1HgS-1,HgS,2,0.06468067001757216,0.7236707407317446,1.0305652618408203,False
2BeNaP-1,NaBeP,6,0.5972859556323344,1.0607696887730071,1.030462384223938,False
2InSiTe3-1,InSiTe3,10,0.6822323400707515,1.1829997044326444,1.029808521270752,False
1SnSb2Se4-1,Sn(SbSe2)2,7,0.36798581403608277,0.6938854521204731,1.029281497001648,False
1BrClIr2Ni2S6-1,Ni2Ir2S6BrCl,12,0.2506691620428847,0.8890010779054252,1.0275548696517944,False
1OBi2Se2-1,Bi2Se2O,5,0.4610342659472956,1.0363002298937984,1.0268280506134033,False
1AuScAs2Se6-1,ScAs2AuSe6,10,0.4824208286748193,,1.0252405405044556,False
4SnSb2-1,SnSb2,12,0.7354940968547543,1.1041946693535825,1.0229812860488892,False
1SSb2Te2-1,Sb2Te2S,5,0.47401707363485257,0.8897151935866596,1.0217454433441162,False
2PtNb2S7-1,Nb2PtS7,20,0.011292741416612184,,1.0178146362304688,False
2TiBr3-2,TiBr3,8,0.1703950560773122,1.0714789173009174,1.0175206661224365,False
2SeTl-2,TlSe,4,0.4940468520376098,0.8911210271784331,1.0174728631973267,False
2ClNb2Te6-1,Nb2Te6Cl,18,0.7494611436541878,1.1815434790767034,1.0161184072494507,False
1PtSeTe-1,TePtSe,3,0.7063309913979581,1.0917679725480096,1.0154777765274048,False
2PbTe-2,TePb,4,0.43407157947419783,0.8645070315508245,1.013182520866394,False
1AgSbP2Te6-1,AgSb(Te3P)2,10,0.47535869473964754,1.1226009579773746,1.01148521900177,False
2SeTl-3,TlSe,4,0.4487182620612251,0.8335913573682951,1.010597825050354,False
2AsCrO5-1,CrAsO5,14,0.4287767725342304,,1.0101386308670044,False
1CoITe-1,CoTeI,3,0.4352128165816497,0.9709057327877503,1.009568214416504,False
2BrSbTe-1,SbTeBr,6,0.04825427004324068,,1.0081127882003784,False
2GePTe3-2,GeTe3P,10,0.6536681723141391,,1.0060949325561523,False
2NbPS3-2,NbPS3,10,0.5075061274121873,0.6794503933553222,1.0056999921798706,False
4AgI2-2,AgI2,12,0.05015174723441174,,1.004582166671753,False
2BiITe-1,BiTeI,6,0.3223783771836197,,1.003939151763916,False
2Ga2Te3-1,Ga2Te3,10,0.14081404485988255,0.7307021554286393,1.0033243894577026,False
1TeS2Sb2-1,Sb2TeS2,5,0.8027582035837046,1.341935292307303,1.0024045705795288,False
4NiS-1,NiS,8,0.6347580089837972,0.8880980963990379,1.0018541812896729,False
2BrNb2Te6-1,Nb2Te6Br,18,0.7359241589183978,1.1802599894886463,1.001278281211853,False
1OBi2Te2-1,Bi2Te2O,5,0.22241379874155143,0.6847973857753047,0.9987235069274902,False
1AgGaCl2Br4-1,GaAg(Br2Cl)2,8,0.44379311422008794,1.1448886184668714,0.9981797933578491,False
4BaFSbTe2-1,BaSbTe2F,20,0.5118619584539493,0.8961809114146265,0.9970782995223999,False
2PSbTe3-1,SbTe3P,10,0.5081027111572161,0.8616088168920466,0.995625376701355,False
1AgCuSP2Se5-1,CuAgP2Se5S,10,0.026953939370809588,0.12660808858570505,0.9917871952056885,False
2GePTe3-1,GeTe3P,10,0.8185057591742342,1.2494238068688381,0.9909681081771851,False
2PbSe-1,PbSe,4,0.7889027582023045,1.3115478090383061,0.9893313646316528,False
2GaPTe3-1,GaTe3P,10,0.2854826263844725,0.7034052121958181,0.9891302585601807,False
1AuCdCl4-1,CdAuCl4,6,0.17468695087345099,,0.9869289398193359,False
1MnIn2S4-1,Mn(InS2)2,7,0.01764494591271526,,0.9867062568664551,False
1WCr3Te8-1,Cr3Te8W,12,0.4428158811667401,0.841141239095355,0.9818849563598633,False
1SSeOs2Cl4-1,Os2SeSCl4,8,0.15560322820260897,0.8929387774964623,0.9817519187927246,False
4SCl2Mn2-1,Mn2SCl2,20,0.2205668834715775,,0.9816800355911255,False
1ScBr2-1,ScBr2,3,0.15708128659764337,0.7566711317211567,0.980065107345581,False
1CdGa2Se4-1,Cd(GaSe2)2,7,0.04524098578136204,,0.9788453578948975,False
2ClTa2Te6-1,Ta2Te6Cl,18,0.705909056838762,1.136079355650012,0.9787474870681763,False
1SAs2Te2-1,Te2As2S,5,0.7094001430215612,1.148785320800186,0.9784489870071411,False
2BiClTe-1,BiTeCl,6,0.16095297989820034,,0.9782942533493042,False
1CdIn2Te4-1,Cd(InTe2)2,7,0.01526290650706752,,0.9782559871673584,False
4AuSeO3-1,AuSeO3,20,0.26752160207430586,0.6852421080641036,0.9780350923538208,False
2CuO-1,CuO,4,0.0010088311265823435,1.0132514063754643,0.9765961170196533,False
2AlGeS-1,AlGeS,6,0.1865317676220768,0.835087984058941,0.9755439758300781,False
2BrClTi-1,TiBrCl,6,0.29278576728030026,0.9193944769292542,0.975256085395813,False
2BiHSe2-1,BiHSe2,8,0.4517168555111437,0.9584229342350365,0.9745155572891235,False
2AuO-1,AuO,4,0.17352044770599528,0.8650500609296405,0.9732972383499146,False
1SSeV-1,VSeS,3,0.013308938393933323,,0.9731936454772949,False
1CuRuSeCl3-1,CuRuSeCl3,6,0.2779605535439007,0.8202230518038522,0.9729888439178467,False
2GeInTe3-1,InGeTe3,10,0.6497497342737777,1.1485980169953516,0.9720600843429565,False
1AgVAs2Te6-1,VAg(Te3As)2,10,0.29106827656842293,0.9180252757494212,0.9716116189956665,False
1ClCrITaN2-1,TaCrIN2Cl,6,0.03745033554000665,,0.9705977439880371,False
2ITa2Te6-1,Ta2Te6I,18,0.6145555461846623,1.023930002402552,0.9683738946914673,False
4SAg2-2,Ag2S,12,0.3083917085560448,,0.968291163444519,False
6SnTe-1,SnTe,12,0.46801144939357275,,0.9681161642074585,False
2ClTa2S6-1,Ta2S6Cl,18,0.5460931764697414,1.0095577528836528,0.9678304195404053,False
2TiBr3-1,TiBr3,8,0.0142089526801632,,0.9662463665008545,False
2CuNaTe-1,NaCuTe,6,0.6834496915082087,,0.965175986289978,False
2IMnSbSe2-2,MnSbSe2I,10,0.05408350450971611,0.7007991490368339,0.9646326303482056,False
2BrTa2Te6-1,Ta2Te6Br,18,0.6703194062973454,1.092606029630063,0.9644651412963867,False
2AsGeTe3-1,GeTe3As,10,0.5914115956833245,,0.964213490486145,False
1N2O2Hf3-1,Hf3(NO)2,7,0.31978003696757185,0.5080412165142487,0.9614855051040649,False
1RuBr2-1,RuBr2,3,1.0452996636176537,2.541624949676126,0.9598985910415649,False
1Tl2Te3-1,Tl2Te3,5,0.16258408280703138,,0.958957314491272,False
