epoch,step,test_MAE,test_RMSE,test_Total_Loss,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
182,8417,,,,,,,0.31485339999198914,0.45814311504364014,0.21383722126483917
182,8417,,,,0.11179955303668976,0.15263421833515167,0.02341538295149803,,,
183,8463,,,,,,,0.31533345580101013,0.4611639082431793,0.21636590361595154
183,8463,,,,0.1112850084900856,0.15166282653808594,0.023199114948511124,,,
184,8509,,,,,,,0.31576862931251526,0.46065962314605713,0.2160014659166336
184,8509,,,,0.11115854233503342,0.15134119987487793,0.023089943453669548,,,
185,8555,,,,,,,0.31490814685821533,0.46053364872932434,0.21599531173706055
185,8555,,,,0.1107339859008789,0.15063193440437317,0.022918913513422012,,,
186,8601,,,,,,,0.31348174810409546,0.45870083570480347,0.21430441737174988
186,8601,,,,0.11020208895206451,0.15020519495010376,0.022708911448717117,,,
187,8647,,,,,,,0.3156079351902008,0.46056419610977173,0.21586433053016663
187,8647,,,,0.10941912233829498,0.1492174118757248,0.022437095642089844,,,
188,8693,,,,,,,0.3142779767513275,0.4583761692047119,0.21398667991161346
188,8693,,,,0.1093643382191658,0.14940215647220612,0.02249724790453911,,,
189,8739,,,,,,,0.31466132402420044,0.46037259697914124,0.21573638916015625
189,8739,,,,0.11006674915552139,0.1495811939239502,0.022568222135305405,,,
190,8785,,,,,,,0.31338322162628174,0.4576852023601532,0.2133128046989441
190,8785,,,,0.10917023569345474,0.14928996562957764,0.022410497069358826,,,
191,8831,,,,,,,0.31531059741973877,0.46010592579841614,0.2156732976436615
191,8831,,,,0.10826198756694794,0.14773085713386536,0.021977731958031654,,,
192,8877,,,,,,,0.3145185708999634,0.4593835771083832,0.21501058340072632
192,8877,,,,0.10720166563987732,0.14671911299228668,0.021711884066462517,,,
193,8923,,,,,,,0.31523963809013367,0.4582880735397339,0.2137632668018341
193,8923,,,,0.1081598624587059,0.1469099372625351,0.021883085370063782,,,
194,8969,,,,,,,0.31594422459602356,0.45835617184638977,0.21406352519989014
194,8969,,,,0.11069893091917038,0.151681587100029,0.023209668695926666,,,
195,9015,,,,,,,0.3146238923072815,0.4576457142829895,0.21313749253749847
195,9015,,,,0.10931479930877686,0.14929933845996857,0.022517649456858635,,,
196,9061,,,,,,,0.3130514919757843,0.456213116645813,0.21181461215019226
196,9061,,,,0.10987752676010132,0.1507749706506729,0.023053474724292755,,,
197,9107,,,,,,,0.31372836232185364,0.45728105306625366,0.21274973452091217
197,9107,,,,0.10863233357667923,0.14719000458717346,0.021811485290527344,,,
198,9153,,,,,,,0.31451544165611267,0.4577649235725403,0.2133193165063858
198,9153,,,,0.10578499734401703,0.14460250735282898,0.021112361922860146,,,
199,9199,,,,,,,0.3142826557159424,0.4572024941444397,0.21278108656406403
199,9199,,,,0.10517290979623795,0.14327625930309296,0.020732689648866653,,,
200,9245,,,,,,,0.31403565406799316,0.4577983021736145,0.21337507665157318
200,9245,,,,0.1044076681137085,0.1428534984588623,0.0205769632011652,,,
201,9291,,,,,,,0.3147738575935364,0.45893341302871704,0.21422691643238068
201,9291,,,,0.10392701625823975,0.14225943386554718,0.02038460224866867,,,
202,9337,,,,,,,0.314827561378479,0.4579750597476959,0.21341603994369507
202,9337,,,,0.10419324040412903,0.14214760065078735,0.020518092438578606,,,
203,9383,,,,,,,0.3132624924182892,0.4567476212978363,0.21231985092163086
203,9383,,,,0.1035226434469223,0.14151303470134735,0.02021707408130169,,,
204,9429,,,,,,,0.3144974708557129,0.4580686688423157,0.21355779469013214
204,9429,,,,0.10275173932313919,0.14034219086170197,0.01991325058043003,,,
205,9475,,,,,,,0.31432241201400757,0.45854321122169495,0.2139367163181305
205,9475,,,,0.10242684930562973,0.14027729630470276,0.01985233463346958,,,
206,9521,,,,,,,0.3147846758365631,0.4585222601890564,0.21383501589298248
206,9521,,,,0.10171443223953247,0.1395103484392166,0.0196431465446949,,,
207,9567,,,,,,,0.3143089711666107,0.4571598470211029,0.21281985938549042
207,9567,,,,0.10102073848247528,0.13878537714481354,0.01940532959997654,,,
208,9613,,,,,,,0.3139476180076599,0.4586377441883087,0.2140854448080063
208,9613,,,,0.1012510284781456,0.13876987993717194,0.01945488527417183,,,
209,9659,,,,,,,0.3137035667896271,0.45759961009025574,0.21296951174736023
209,9659,,,,0.10089493542909622,0.13833390176296234,0.019337721168994904,,,
210,9705,,,,,,,0.3122110366821289,0.4573616087436676,0.21300645172595978
210,9705,,,,0.10152743011713028,0.13894231617450714,0.019462278112769127,,,
211,9751,,,,,,,0.31374794244766235,0.4572592079639435,0.2127314954996109
211,9751,,,,0.10067044943571091,0.13821779191493988,0.019266590476036072,,,
212,9797,,,,,,,0.3142573833465576,0.4579761326313019,0.21351607143878937
212,9797,,,,0.10044548660516739,0.13759471476078033,0.019113508984446526,,,
213,9843,,,,,,,0.31320586800575256,0.45762190222740173,0.2131950706243515
213,9843,,,,0.10066085308790207,0.13827195763587952,0.019360695034265518,,,
214,9889,,,,,,,0.31306156516075134,0.45700493454933167,0.2126360833644867
214,9889,,,,0.1001008003950119,0.13761839270591736,0.019093886017799377,,,
215,9935,,,,,,,0.31475406885147095,0.45801976323127747,0.21345676481723785
215,9935,,,,0.09986179322004318,0.13647642731666565,0.018802795559167862,,,
216,9981,,,,,,,0.3128148913383484,0.4563227593898773,0.2121553272008896
216,9981,,,,0.09832216799259186,0.13523611426353455,0.01847240887582302,,,
217,10027,,,,,,,0.31386202573776245,0.4575670659542084,0.21326136589050293
217,10027,,,,0.0986223891377449,0.1349513977766037,0.018418431282043457,,,
218,10073,,,,,,,0.3130103647708893,0.4563280940055847,0.21190519630908966
218,10073,,,,0.09810245782136917,0.13473579287528992,0.01828799955546856,,,
219,10119,,,,,,,0.31276750564575195,0.4570505619049072,0.21242059767246246
219,10119,,,,0.0975278913974762,0.13409730792045593,0.018107518553733826,,,
220,10165,,,,,,,0.31330689787864685,0.4573110342025757,0.21269407868385315
220,10165,,,,0.09703873097896576,0.1333765834569931,0.01796024665236473,,,
221,10211,,,,,,,0.31360507011413574,0.45705530047416687,0.2125454992055893
221,10211,,,,0.09770984947681427,0.13398070633411407,0.0180926863104105,,,
222,10257,,,,,,,0.3127914071083069,0.45725634694099426,0.21272338926792145
222,10257,,,,0.09692493826150894,0.13297419250011444,0.017823588103055954,,,
223,10303,,,,,,,0.31448400020599365,0.4576186239719391,0.21319879591464996
223,10303,,,,0.09625133126974106,0.1321406066417694,0.017694909125566483,,,
224,10349,,,,,,,0.3140709698200226,0.4577940106391907,0.21329523622989655
224,10349,,,,0.09571347385644913,0.13185788691043854,0.017522111535072327,,,
225,10395,,,,,,,0.31264927983283997,0.456121563911438,0.211735799908638
225,10395,,,,0.09578215330839157,0.13173937797546387,0.017505384981632233,,,
226,10441,,,,,,,0.3131980895996094,0.4574737846851349,0.21299229562282562
226,10441,,,,0.09578906744718552,0.13178616762161255,0.01749427430331707,,,
227,10487,,,,,,,0.31451109051704407,0.45917871594429016,0.21460090577602386
227,10487,,,,0.09511297196149826,0.13081662356853485,0.017259234562516212,,,
228,10533,,,,,,,0.314727783203125,0.4578196406364441,0.21329811215400696
228,10533,,,,0.09510209411382675,0.13087667524814606,0.017260408028960228,,,
229,10579,,,,,,,0.3133220076560974,0.45792388916015625,0.21336735785007477
229,10579,,,,0.09454671293497086,0.130087748169899,0.01712968572974205,,,
230,10625,,,,,,,0.31404775381088257,0.4578360319137573,0.2133047878742218
230,10625,,,,0.09426916390657425,0.12950628995895386,0.01697377860546112,,,
231,10671,,,,,,,0.31307175755500793,0.45716437697410583,0.21274396777153015
231,10671,,,,0.09394874423742294,0.12907527387142181,0.016863200813531876,,,
232,10717,,,,,,,0.3132542073726654,0.45721346139907837,0.2126169353723526
232,10717,,,,0.09365608543157578,0.1287854164838791,0.016735078766942024,,,
233,10763,,,,,,,0.3138006329536438,0.45695051550865173,0.21239343285560608
233,10763,,,,0.09302793443202972,0.12830527126789093,0.016645807772874832,,,
234,10809,,,,,,,0.31297340989112854,0.4570187032222748,0.21244017779827118
234,10809,,,,0.09317111223936081,0.12805481255054474,0.016575532034039497,,,
235,10855,,,,,,,0.3120301067829132,0.45695504546165466,0.21233513951301575
235,10855,,,,0.09282205998897552,0.12776653468608856,0.016522618010640144,,,
236,10901,,,,,,,0.3130376636981964,0.4576422870159149,0.21297350525856018
236,10901,,,,0.0928068533539772,0.12795677781105042,0.01651892066001892,,,
237,10947,,,,,,,0.31318676471710205,0.4569455683231354,0.21241779625415802
237,10947,,,,0.09218620508909225,0.12716692686080933,0.016293486580252647,,,
238,10993,,,,,,,0.31271350383758545,0.45683687925338745,0.2123146951198578
238,10993,,,,0.09158827364444733,0.12650728225708008,0.016171466559171677,,,
239,11039,,,,,,,0.3134823143482208,0.45720839500427246,0.21260018646717072
239,11039,,,,0.09165240824222565,0.12631766498088837,0.016112089157104492,,,
240,11085,,,,,,,0.3129270672798157,0.4571129083633423,0.21253281831741333
240,11085,,,,0.09070537239313126,0.12531442940235138,0.015908028930425644,,,
241,11131,,,,,,,0.31433728337287903,0.4587021768093109,0.21412920951843262
241,11131,,,,0.09095510095357895,0.12560899555683136,0.015899445861577988,,,
242,11177,,,,,,,0.3131726384162903,0.45671945810317993,0.21213480830192566
242,11177,,,,0.09178926795721054,0.12631449103355408,0.01613900624215603,,,
243,11223,,,,,,,0.31289803981781006,0.45738181471824646,0.21281898021697998
243,11223,,,,0.09067969024181366,0.12494970858097076,0.015784278512001038,,,
244,11269,,,,,,,0.31320467591285706,0.45841389894485474,0.2137622982263565
244,11269,,,,0.09093308448791504,0.12550602853298187,0.015915634110569954,,,
245,11315,,,,,,,0.31374624371528625,0.45684051513671875,0.2124449759721756
245,11315,,,,0.09026723355054855,0.1244027242064476,0.01563555933535099,,,
246,11316,0.3242887258529663,0.4724527895450592,0.23164093494415283,,,,,,
