uid,formula,gap_pbe,gap_hse_true,gap_hse_pred,class,ehull,hform,thickness,is_magnetic,dyn_stab,natoms,n_species,has_F,has_Cl,has_Br,has_I,has_O,has_N,has_S,has_halide,has_alkali,has_alkaline_earth,has_transition_metal,mean_en,max_en,min_en,range_en,mean_period,max_period,mean_group,mean_cov_radius,mean_atomic_mass,dyn_stab_yes
2CdNa2Br4-1,Na2CdBr4,3.474664488875636,,4.653622150421143,Novel,0.08279472266386863,-1.2217265288548496,4.819769693648114,0,No,14,3,0,0,1,0,0,0,0,1,1,0,1,1.86,2.96,0.93,2.03,4.0,5.0,10.0,1.4833333333333332,71.76825642666667,0
2MgMoTeO6-1,MgTeMoO6,3.167068031802471,4.611210101647563,4.653069019317627,TP,0.0038716002451756205,-1.951207133467834,7.708220781898458,0,Yes,18,4,0,0,0,0,1,0,0,0,0,1,1,2.2525,3.44,1.31,2.13,3.75,5.0,10.0,1.2650000000000001,65.9611,1
2HgK2Cl4-1,K2HgCl4,3.330235495013453,,4.645814418792725,Novel,0.06191911879704724,-1.3527843269888105,5.303485564852718,0,No,14,3,0,1,0,0,0,0,0,1,1,0,1,1.9933333333333334,3.16,0.82,2.3400000000000003,4.333333333333333,6.0,10.0,1.6433333333333335,91.71376666666667,0
8ClCu-1,CuCl,2.58991125904432,,4.6435160636901855,Novel,0.04744528799658987,-0.4039429491216131,5.385314839781048,0,No,16,2,0,1,0,0,0,0,0,1,0,0,1,2.5300000000000002,3.16,1.9,1.2600000000000002,3.5,4.0,14.0,1.12,49.4995,0
6SnF2-1,SnF2,3.81896789770808,,4.640818595886231,Novel,0.0,-2.3513917567788836,4.22521899516658,0,No,18,2,1,0,0,0,0,0,0,1,0,0,0,2.9699999999999998,3.98,1.96,2.02,3.5,5.0,15.5,0.9349999999999999,68.8542016,0
2ClTl-2,TlCl,3.629144391926799,4.598311866241049,4.639280319213867,TP,0.05891376509093327,-0.965289105275136,3.294683589917133,0,Yes,4,2,0,1,0,0,0,0,0,1,0,0,0,2.39,3.16,1.62,1.54,4.5,6.0,15.0,1.175,119.91815,1
2IRb-1,RbI,3.713828303788546,4.612563320157292,4.639129638671875,TP,0.1367765928892335,-1.3971775609714296,1.7935352330993037,0,Yes,4,2,0,0,0,1,0,0,0,1,1,0,0,1.74,2.66,0.82,1.8400000000000003,5.0,5.0,9.0,1.9,106.18613500000001,1
2CaCuCl3-1,CaCuCl3,2.7176596445934686,5.028109040266672,4.638456344604492,TP,0.021909963679063792,-1.6173367278472004,3.086210048789063,0,Yes,10,3,0,1,0,0,0,0,0,1,0,1,1,2.02,3.16,1.0,2.16,3.6666666666666665,4.0,10.0,1.3933333333333333,46.359,1
1Sb2O3-1,Sb2O3,3.4358387366336287,4.439731718535582,4.638316631317139,TP,0.028796620856849132,-1.3329946440217326,2.0037409197140548,0,Yes,5,2,0,0,0,0,1,0,0,0,0,0,0,2.745,3.44,2.05,1.3900000000000001,3.5,5.0,15.5,0.905,68.8797,1
1BrClZn-1,ZnBrCl,3.4178812599777526,4.6154434198888215,4.637263298034668,TP,0.08765086011764882,-0.9670327427236142,2.8459453267195567,0,Yes,3,3,0,1,1,0,0,0,0,1,0,0,1,2.59,3.16,1.65,1.5100000000000002,3.6666666666666665,4.0,15.333333333333334,1.05,60.25533333333333,1
2MoSeZnO6-1,ZnMoSeO6,3.388981818568975,,4.628272533416748,Novel,0.029867060199951705,-1.4768533195793243,7.810289629427215,0,No,18,4,0,0,0,0,1,0,0,0,0,0,1,2.4499999999999997,3.44,1.65,1.79,3.75,5.0,12.5,1.2075,64.07709999999999,0
2GeZnO3-1,ZnGeO3,2.744861932687167,4.446110333053714,4.626946449279785,TP,0.11933395552917467,-1.491312220312178,2.8192737491015603,0,Yes,10,3,0,0,0,0,1,0,0,0,0,0,1,2.3666666666666667,3.44,1.65,1.79,3.3333333333333335,4.0,14.0,1.05,51.34946666666667,1
2AsBiO4-1,BiAsO4,3.0700813514409258,4.599506980812205,4.62340259552002,TP,0.05960084469092545,-1.2474970364515297,3.4044935417326325,0,Yes,12,3,0,0,0,0,1,0,0,0,0,0,0,2.546666666666667,3.44,2.02,1.42,4.0,6.0,15.333333333333334,1.0166666666666666,99.96713333333332,1
1MnCl2-1,MnCl2,1.797392779552207,4.835915268067199,4.6223859786987305,TP,0.0,-1.0600121910629923,2.7668657795860154,1,Yes,3,2,0,1,0,0,0,0,0,1,0,0,1,2.355,3.16,1.55,1.61,3.5,4.0,12.0,1.2000000000000002,45.1955225,1
1HfNiCl6-1,HfNiCl6,1.6199435542294238,4.52340806097839,4.621077537536621,TP,0.0,-1.3953705483972345,2.810592305072171,1,Yes,8,3,0,1,0,0,0,0,0,1,0,0,1,2.1233333333333335,3.16,1.3,1.86,4.333333333333333,6.0,10.333333333333334,1.4533333333333334,90.8788,1
2SnF2-2,SnF2,3.455801053890127,,4.619137763977051,Novel,0.04020125972367813,-2.3111904970552053,4.528232120498063,0,No,6,2,1,0,0,0,0,0,0,1,0,0,0,2.9699999999999998,3.98,1.96,2.02,3.5,5.0,15.5,0.9349999999999999,68.8542016,0
2HSbAs2O6-1,SbAs2HO6,2.7653345885809544,4.010763906009757,4.615757942199707,TP,0.09354768279911294,-1.150857538127569,2.86124260280382,0,Yes,20,4,0,0,0,0,1,0,0,0,0,0,0,2.4675000000000002,3.44,2.05,1.3900000000000001,3.0,5.0,11.75,0.87,53.422235,1
2CaClNO3-1,CaNClO3,2.8829290778397776,,4.614336967468262,Novel,0.0980770587905863,-1.3497529837297038,9.198580398232513,0,No,12,4,0,1,0,0,1,1,0,1,0,1,0,2.66,3.44,1.0,2.44,2.75,4.0,12.5,0.9425,26.384275,0
2AlClSe-2,AlSeCl,3.66225348228099,4.700694526885487,4.6087517738342285,TP,0.009408529037803723,-1.1636884375779282,5.285233124390534,0,Yes,6,3,0,1,0,0,0,0,0,1,0,0,0,2.44,3.16,1.61,1.55,3.3333333333333335,4.0,15.333333333333334,1.0,47.13151286666667,1
1BrGa2Cl5-1,Ga2BrCl5,3.333376910452801,4.578774907575783,4.608099937438965,TP,0.021961594943228135,-1.0376306488461435,2.903118046474912,0,Yes,8,3,0,1,1,0,0,0,0,1,0,0,0,2.643333333333333,3.16,1.81,1.35,3.6666666666666665,4.0,15.666666666666666,1.03,61.693333333333335,1
4FTl-1,TlF,3.571153345821566,4.709213540407857,4.607977390289307,TP,0.00021296500795608964,-1.8236673085823676,3.136668189993763,0,Yes,8,2,1,0,0,0,0,0,0,1,0,0,0,2.8,3.98,1.62,2.36,4.0,6.0,15.0,0.99,111.6908516,1
2AlBrS-1,AlSBr,2.865176642164436,4.056180389137898,4.5990729331970215,TP,0.0020400829550180077,-1.1154402314944125,5.952914266668204,0,Yes,6,3,0,0,1,0,0,0,1,1,0,0,0,2.3833333333333333,2.96,1.61,1.3499999999999999,3.3333333333333335,4.0,15.333333333333334,1.0,46.31684619999999,1
1CdCl2-1,CdCl2,3.8682847684144472,5.176434245379272,4.598560810089111,TP,0.0,-1.1173092780686213,2.8757428332245674,0,Yes,3,2,0,1,0,0,0,0,0,1,0,0,1,2.425,3.16,1.69,1.4700000000000002,4.0,5.0,14.5,1.2000000000000002,73.932,1
2AgCaBr3-1,CaAgBr3,3.1089748585060564,4.3869873792919325,4.597596168518066,TP,0.0014465910885025578,-1.394056868616212,3.359709714367863,0,Yes,10,3,0,0,1,0,0,0,0,1,0,1,1,1.9633333333333332,2.96,1.0,1.96,4.333333333333333,5.0,10.0,1.5099999999999998,75.95006666666667,1
1SrI2-2,SrI2,3.4180640150980794,4.3551893518130935,4.595957279205322,TP,0.09628115495084859,-1.6461234400467386,4.005770021358156,0,Yes,3,2,0,0,0,1,0,0,0,1,0,1,0,1.8050000000000002,2.66,0.95,1.7100000000000002,5.0,5.0,9.5,1.67,107.262235,1
1ClFNi-1,NiClF,1.2231874805349312,4.492922171440355,4.595798492431641,TP,0.06283895150364789,-1.12944230403829,2.28848255365234,1,Yes,3,3,1,1,0,0,0,0,0,1,0,0,1,3.016666666666667,3.98,1.91,2.0700000000000003,3.0,4.0,14.666666666666666,0.9,37.7149344,1
2CdRb2Br4-1,Rb2CdBr4,3.671898216378816,,4.593725681304932,Novel,0.08205082748409177,-1.3413428353958288,5.300695231312835,0,No,14,3,0,0,1,0,0,0,0,1,1,0,1,1.8233333333333333,2.96,0.82,2.14,4.666666666666667,5.0,10.0,1.7333333333333332,92.59426666666667,0
2ScBr3-1,ScBr3,2.975465541659034,4.821896063894171,4.592122554779053,TP,0.0,-1.7792235352558032,3.077858823562728,0,Yes,8,2,0,0,1,0,0,0,0,1,0,0,1,2.16,2.96,1.36,1.5999999999999999,4.0,4.0,10.0,1.3900000000000001,62.429956,1
1FVO2-1,VO2F,2.694124821457497,,4.591020584106445,Novel,0.03470005182227087,-2.442240484003758,2.4224588092684627,0,No,4,3,1,0,0,0,1,0,0,1,0,0,1,3.016666666666667,3.98,1.63,2.35,2.6666666666666665,4.0,12.666666666666666,0.87,28.6464344,0
2CoF3-1,CoF3,1.2458312021999314,4.57963732730472,4.590487480163574,TP,0.0,-1.8904409351744178,2.0301391120583556,0,Yes,8,2,1,0,0,0,0,0,0,1,0,0,1,2.9299999999999997,3.98,1.88,2.1,3.0,4.0,13.0,0.97,38.9657991,1
2AsBiO3-1,BiAsO3,2.834791183742936,4.092174437318143,4.58966875076294,TP,0.0,-1.2658917002175585,4.422243767955196,0,Yes,10,3,0,0,0,0,1,0,0,0,0,0,0,2.546666666666667,3.44,2.02,1.42,4.0,6.0,15.333333333333334,1.0166666666666666,99.96713333333332,1
2AsHSb2O6-1,Sb2AsHO6,3.521549467926932,4.765162651187555,4.586058139801025,TP,0.023674355251283787,-1.280835227710631,3.4402737921228344,0,Yes,20,4,0,0,0,0,1,0,0,0,0,0,0,2.4675000000000002,3.44,2.05,1.3900000000000001,3.0,5.0,11.75,0.87,53.422235,1
1NaN2C5H5O5-1,NaH5C5N2O5,3.2377536797887667,,4.582643508911133,Novel,0.07779075898650796,-0.7946456195497767,3.442398994382714,0,No,18,5,0,0,0,0,1,1,0,0,1,0,0,2.4319999999999995,3.44,0.93,2.51,2.0,3.0,9.4,0.828,13.202901856,0
1PbK2H6O6-1,K2H6PbO6,3.075729245031353,4.535104958949624,4.582578182220459,TP,0.005173899567439122,-1.2008728158358082,3.934745811964607,0,Yes,15,4,0,0,0,0,1,0,0,0,1,0,0,2.1975,3.44,0.82,2.62,3.25,6.0,8.0,1.245,65.82641,1
8ClCu-2,CuCl,1.9852565622408824,,4.58045768737793,Novel,0.06835610578847051,-0.38303213132973246,3.4713098994327565,0,No,16,2,0,1,0,0,0,0,0,1,0,0,1,2.5300000000000002,3.16,1.9,1.2600000000000002,3.5,4.0,14.0,1.12,49.4995,0
1PdK2H6O6-1,K2H6PdO6,2.4927273246052857,4.383878824476335,4.580175876617432,TP,0.0,-1.111071612398656,3.7683779523358663,0,Yes,15,4,0,0,0,0,1,0,0,0,1,0,1,2.165,3.44,0.82,2.62,3.0,5.0,7.0,1.2825000000000002,40.63141,1
1InCl3-1,InCl3,2.312192780441685,,4.578769207000732,Novel,0.07460218092671078,-1.0643064436359042,3.493527626162976,0,No,4,2,0,1,0,0,0,0,0,1,0,0,0,2.47,3.16,1.78,1.3800000000000001,4.0,5.0,15.0,1.175,75.13550000000001,0
2INaO2H4-1,NaH4IO2,3.590841253073193,4.595953332495753,4.577325820922852,TP,0.023108804498589208,-1.1212696753035534,4.448075934264036,0,Yes,16,4,0,0,0,1,1,0,0,1,1,0,0,2.3075,3.44,0.93,2.51,2.75,5.0,8.75,1.015,41.725394820000005,1
1BeP2H4S4-1,BeP2(HS)4,3.422632020883019,,4.576625347137451,Novel,0.024672435104061554,-0.2988702692032232,5.626669931314753,0,No,11,4,0,0,0,0,0,0,1,0,0,1,0,2.135,2.58,1.57,1.01,2.25,3.0,8.5,0.8775,18.264721,0
1PtLi2H6O6-1,Li2H6PtO6,2.833425659219425,4.66982928947715,4.575790882110596,TP,0.04162655420843724,-1.1715318746670524,3.6713172895815873,0,Yes,15,4,0,0,0,0,1,0,0,0,1,0,1,2.225,3.44,0.98,2.46,2.75,6.0,7.0,1.1125,54.758085,1
2AsTlO3-1,TlAsO3,2.854470708174674,4.437809362625437,4.572914123535156,TP,0.03331684674994158,-1.0310948756442493,6.17751688358574,0,Yes,10,3,0,0,0,0,1,0,0,0,0,0,0,2.4133333333333336,3.44,1.62,1.8199999999999998,4.0,6.0,14.666666666666666,1.06,98.43476666666665,1
2AlInO3-1,AlInO3,2.837893987307134,4.391966049821173,4.572636127471924,TP,0.09571031510143727,-2.210418358606122,5.612205122145392,0,Yes,10,3,0,0,0,0,1,0,0,0,0,0,0,2.276666666666667,3.44,1.61,1.8299999999999998,3.3333333333333335,5.0,14.0,1.0733333333333335,52.5996462,1
2SrSb2O4-1,Sr(SbO2)2,3.237015535272806,4.358141008303635,4.568419456481934,TP,0.0,-1.926824161224307,6.1578460112951525,0,Yes,14,3,0,0,0,0,1,0,0,0,0,1,0,2.1466666666666665,3.44,0.95,2.49,4.0,5.0,11.0,1.3333333333333333,75.12646666666667,1
2AsClPbO3-1,AsPbClO3,3.017478723221413,4.402221201144265,4.561312675476074,TP,0.06727500089007303,-1.1865059636719373,6.1909359716430234,0,Yes,12,4,0,1,0,0,1,0,0,1,0,0,0,2.7775,3.44,2.18,1.2599999999999998,3.75,6.0,15.5,0.9874999999999999,83.3935,1
1ZnBr2-1,ZnBr2,3.2723897035892007,4.506822120290835,4.549784660339356,TP,1.4802973661668753e-16,-0.9237315294059201,2.9535815631860327,0,Yes,3,2,0,0,1,0,0,0,0,1,0,0,1,2.3049999999999997,2.96,1.65,1.31,4.0,4.0,14.5,1.18,72.6565,1
2AsFPbO3-1,AsPbO3F,3.334026301613385,4.677023815794093,4.548199653625488,TP,0.05883618356354662,-1.5260184331369355,5.13095231758343,0,Yes,12,4,1,0,0,0,1,0,0,1,0,0,0,2.9825,3.98,2.18,1.7999999999999998,3.5,6.0,15.5,0.8949999999999999,79.27985079999999,1
2NaSHg2Br3O3-1,NaHg2S(BrO)3,2.925006622121332,,4.547662258148193,Novel,0.06377393523419209,-1.0070936523147431,11.907183629891488,0,No,20,5,0,0,1,0,1,0,1,1,1,0,1,2.3819999999999997,3.44,0.93,2.51,3.6,6.0,12.4,1.182,70.30963385599999,0
2ClTl-3,TlCl,3.493216022949164,4.439599505608946,4.547349452972412,TP,0.06163524175277946,-0.9625676286132898,2.50092128997949,0,Yes,4,2,0,1,0,0,0,0,0,1,0,0,0,2.39,3.16,1.62,1.54,4.5,6.0,15.0,1.175,119.91815,1
1AlKI4O12-1,KAl(IO3)4,3.106653783148171,4.572277974385987,4.546956062316895,TP,0.031225419136024907,-0.6832657588569199,6.9171756329440655,0,Yes,18,4,0,0,0,1,1,0,0,1,1,0,0,2.1325,3.44,0.82,2.62,3.5,5.0,11.75,1.31,52.24592715000001,1
1Ta2W2O11-1,Ta2W2O11,2.747678756802463,4.548981950507414,4.546706676483154,TP,0.0,-2.539409368269039,9.205114022083267,0,Yes,15,3,0,0,0,0,1,0,0,0,0,0,1,2.433333333333333,3.44,1.5,1.94,4.666666666666667,6.0,9.0,1.47,126.92909333333331,1
2INa-1,NaI,3.592222135816677,4.48550493787608,4.540780067443848,TP,0.04211649779822535,-1.2541143520767983,3.565544801974471,0,Yes,4,2,0,0,0,1,0,0,0,1,1,0,0,1.7950000000000002,2.66,0.93,1.73,4.0,5.0,9.0,1.525,74.94711964,1
1GeO2-2,GeO2,3.0064733589773707,4.862937273723688,4.538631439208984,TP,0.15224786814692357,-1.495921139943596,1.9821160573902992,0,Yes,3,2,0,0,0,0,1,0,0,0,0,0,0,2.7249999999999996,3.44,2.01,1.4300000000000002,3.0,4.0,15.0,0.865,44.3197,1
4AlBrSe-1,AlSeBr,3.6390616735951182,4.724420712486041,4.5378289222717285,TP,0.0,-1.004944337973629,4.903736244759228,0,Yes,12,3,0,0,1,0,0,0,0,1,0,0,0,2.3733333333333335,2.96,1.61,1.3499999999999999,3.6666666666666665,4.0,15.333333333333334,1.05,61.94851286666667,1
1NiZrCl6-1,ZrNiCl6,1.5981225708548292,4.48357353882267,4.536721706390381,TP,0.003446142335152169,-1.3862276769380264,2.8193158736211696,1,Yes,8,3,0,1,0,0,0,0,0,1,0,0,1,2.1333333333333333,3.16,1.33,1.83,4.0,5.0,10.333333333333334,1.4466666666666665,61.79013333333333,1
2CdLiBr3-1,LiCdBr3,3.2863295558924386,4.402416551650122,4.536642551422119,TP,0.03868142673461854,-1.1293435170242456,3.5248233033109226,0,Yes,10,3,0,0,1,0,0,0,0,1,1,0,1,1.8766666666666667,2.96,0.98,1.98,3.6666666666666665,5.0,10.0,1.406666666666667,66.41866666666667,1
2ScBr3-2,ScBr3,2.1704228144180133,,4.531018733978272,Novel,0.06764637086326442,-1.7115771643925388,3.6903780479922315,0,No,8,2,0,0,1,0,0,0,0,1,0,0,1,2.16,2.96,1.36,1.5999999999999999,4.0,4.0,10.0,1.3900000000000001,62.429956,0
2HLiSe-1,LiHSe,3.4001721398889027,4.3340726351587175,4.52395486831665,TP,0.00106960070515294,-0.6346265151656597,5.048836218951712,0,Yes,6,3,0,0,0,0,0,0,0,0,1,0,0,1.9100000000000001,2.55,0.98,1.5699999999999998,2.3333333333333335,4.0,6.0,1.0766666666666669,28.969646666666666,1
2MoTeZnO6-1,ZnTeMoO6,3.1180395311619358,4.548743337007529,4.520083427429199,TP,0.007299163627072305,-1.621223759036332,7.725822881616361,0,Yes,18,4,0,0,0,0,1,0,0,0,0,0,1,2.3375,3.44,1.65,1.79,4.0,5.0,12.5,1.2574999999999998,76.2371,1
1PbLi2H6O6-1,Li2H6PbO6,2.831916958968451,,4.519967555999756,Novel,0.04812908346303525,-1.2094720599807667,3.8444095096518236,0,No,15,4,0,0,0,0,1,0,0,0,1,0,0,2.2375,3.44,0.98,2.46,2.75,6.0,8.0,1.0550000000000002,57.787085,0
2CuMgBr3-1,MgCuBr3,2.476199414832497,4.595893458217286,4.519673824310303,TP,0.01795218967633865,-1.023150907970128,3.1562139169389525,0,Yes,10,3,0,0,1,0,0,0,0,1,0,1,1,2.0566666666666666,2.96,1.31,1.65,3.6666666666666665,4.0,10.0,1.28,55.91833333333333,1
2IK-1,KI,3.709019930817967,4.592398149186172,4.515124797821045,TP,0.06282608741868123,-1.456276274902017,3.7324311095463276,0,Yes,4,2,0,0,0,1,0,0,0,1,1,0,0,1.74,2.66,0.82,1.8400000000000003,4.5,5.0,9.0,1.79,83.001385,1
4LiSbO2-1,LiSbO2,3.248130110070308,4.431806733853256,4.502894401550293,TP,0.0,-1.68133135037787,5.413577786382325,0,Yes,16,3,0,0,0,0,1,0,0,0,1,0,0,2.1566666666666667,3.44,0.98,2.46,3.0,5.0,10.666666666666666,1.16,48.233466666666665,1
2ClFMn-2,MnClF,2.0122417368429684,4.702451995547654,4.498549938201904,TP,0.0746980940390521,-1.6430072745289561,3.2513110359465482,1,Yes,6,3,1,1,0,0,0,0,0,1,0,0,1,2.8966666666666665,3.98,1.55,2.4299999999999997,3.0,4.0,13.666666666666666,0.9400000000000001,36.4631494,1
2HgRb2Cl4-1,Rb2HgCl4,3.3471357608977224,,4.493931293487549,Novel,0.05614473184481561,-1.3502602293479256,5.27296880511685,0,No,14,3,0,1,0,0,0,0,0,1,1,0,1,1.9933333333333334,3.16,0.82,2.3400000000000003,4.666666666666667,6.0,10.0,1.7166666666666666,107.17026666666668,0
2CaSb2O4-1,Ca(SbO2)2,3.003848169646221,4.082977674230119,4.493444442749023,TP,0.0,-1.9259394594371224,6.092968383445452,0,Yes,14,3,0,0,0,0,1,0,0,0,0,1,0,2.1633333333333336,3.44,1.0,2.44,3.6666666666666665,5.0,11.0,1.25,59.27913333333334,1
2ClCu-1,CuCl,2.6120268581215,4.390686636296947,4.490689754486084,TP,0.0,-0.451388237118203,3.3575074516347563,0,Yes,4,2,0,1,0,0,0,0,0,1,0,0,1,2.5300000000000002,3.16,1.9,1.2600000000000002,3.5,4.0,14.0,1.12,49.4995,1
2FGaS-1,GaSF,3.546116329918729,4.706083094935123,4.48577356338501,TP,0.07893579807124862,-1.4930483209405292,4.275742595377867,0,Yes,6,3,1,0,0,0,0,0,1,1,0,0,0,2.7900000000000005,3.98,1.81,2.17,3.0,4.0,15.333333333333334,0.8866666666666667,40.2621344,1
4Al2S3-1,Al2S3,3.317153227595515,4.387184875910897,4.476982116699219,TP,0.022103134547976567,-1.0485246004503979,3.379582308983908,0,Yes,20,2,0,0,0,0,0,0,1,0,0,0,0,2.095,2.58,1.61,0.97,3.0,3.0,14.5,1.03,29.5232693,1
2NiAs2Cl2O3-1,NiAs2Cl2O3,1.2080139222477475,4.449269449371162,4.473180294036865,TP,0.07486482258206029,-0.9278695278624083,5.010728440860836,1,Yes,16,4,0,1,0,0,1,0,0,1,0,0,1,2.6725,3.44,1.91,1.53,3.25,4.0,14.5,0.975,46.266850000000005,1
2HSbSeO5-1,SbHSeO5,2.859546442389689,4.280191024574307,4.472763538360596,TP,0.09023492265415634,-0.9396818835734022,6.527460846619773,0,Yes,16,4,0,0,0,0,1,0,0,0,0,0,0,2.56,3.44,2.05,1.3900000000000001,3.0,5.0,12.0,0.8425,54.431835,1
2AgSrBr3-1,SrAgBr3,3.1225520945722183,4.414439219105152,4.470034122467041,TP,0.015331754409109522,-1.4272684936150182,3.432088279460787,0,Yes,10,3,0,0,1,0,0,0,0,1,0,1,1,1.9466666666666665,2.96,0.95,2.01,4.666666666666667,5.0,10.0,1.593333333333333,91.7974,1
2CH-1,HC,3.4601107430494684,4.4211110950264505,4.4700026512146,TP,0.004499304927557651,-0.1336735492937482,2.679125925711613,0,Yes,4,2,0,0,0,0,0,0,0,0,0,0,0,2.375,2.55,2.2,0.34999999999999964,1.5,2.0,7.5,0.6000000000000001,6.50932,1
2BaSb2O4-1,Ba(SbO2)2,3.4138359437177903,4.562250290209893,4.466966152191162,TP,0.0,-1.8998022958004839,6.332264993637256,0,Yes,14,3,0,0,0,0,1,0,0,0,0,1,0,2.1266666666666665,3.44,0.89,2.55,4.333333333333333,6.0,11.0,1.4466666666666665,91.69546666666666,1
2ClNSrO3-1,SrNClO3,3.064157269656538,,4.4668803215026855,Novel,0.09621142305057055,-1.4093727014085655,9.38029665902241,0,No,12,4,0,1,0,0,1,1,0,1,0,1,0,2.6475,3.44,0.95,2.49,3.0,5.0,12.5,1.005,38.269775,0
1HSbSe2O6-1,SbH(SeO3)2,3.1734588535358963,4.43058901937219,4.46677303314209,TP,0.0,-0.9551907333406007,5.763507653608025,0,Yes,10,4,0,0,0,0,1,0,0,0,0,0,0,2.56,3.44,2.05,1.3900000000000001,3.0,5.0,12.0,0.8425,54.431835,1
2CaI2-1,CaI2,3.449658670055185,4.652003067314023,4.466024875640869,TP,0.0711230888454774,-1.5951072429730304,3.5796593681306987,0,Yes,6,2,0,0,0,1,0,0,0,1,0,1,0,1.83,2.66,1.0,1.6600000000000001,4.5,5.0,9.5,1.545,83.491235,1
2ClNbO2-1,NbClO2,2.7537551016058277,4.452537269012865,4.46390438079834,TP,0.012431175013481788,-2.3215082889763012,6.707065146519215,0,Yes,8,3,0,1,0,0,1,0,0,1,0,0,1,2.733333333333333,3.44,1.6,1.8399999999999999,3.3333333333333335,5.0,12.666666666666666,1.0833333333333333,48.119593333333334,1
1CoRe2O8-1,Co(ReO4)2,0.5164877814091895,,4.461828231811523,Novel,0.0,-1.579471666067345,6.898210111550339,1,Unknown,11,3,0,0,0,0,1,0,0,0,0,0,1,2.4066666666666667,3.44,1.88,1.56,4.0,6.0,10.666666666666666,1.2933333333333332,87.04653166666667,0
2IKO3-1,KIO3,3.0705528695425537,,4.456130027770996,Novel,0.04562328782377421,-0.784730717199384,4.537028689531933,0,No,10,3,0,0,0,1,1,0,0,1,1,0,0,2.3066666666666666,3.44,0.82,2.62,3.6666666666666665,5.0,11.333333333333334,1.3533333333333335,60.667390000000005,0
2HKS-2,KHS,3.3589763261032246,4.368543983520723,4.455524921417236,TP,0.041794297839903294,-0.7655106739109788,4.472131046781442,0,Yes,6,3,0,0,0,0,0,0,1,0,1,0,0,1.8666666666666665,2.58,0.82,1.7600000000000002,2.6666666666666665,4.0,6.0,1.28,24.05708,1
4SnF2-3,SnF2,2.7601828775986856,,4.454890727996826,Novel,0.03766223652373668,-2.313729520255147,5.364115411217663,0,No,12,2,1,0,0,0,0,0,0,1,0,0,0,2.9699999999999998,3.98,1.96,2.02,3.5,5.0,15.5,0.9349999999999999,68.8542016,0
1CoHfF6-1,HfCoF6,0.8274178498813556,,4.449652194976807,Novel,0.02212946090264145,-3.057609259446242,2.1887519810145735,1,Unknown,8,3,1,0,0,0,0,0,0,1,0,0,1,2.3866666666666667,3.98,1.3,2.6799999999999997,4.0,6.0,10.0,1.34,85.47386606666667,0
2CClCuO-1,CuCClO,2.507920802133392,4.689025857841006,4.446774959564209,TP,0.11940713574273021,-0.6130442710586932,7.524816674840972,0,Yes,8,4,0,1,0,0,1,0,0,1,0,0,1,2.7624999999999997,3.44,1.9,1.54,2.75,4.0,14.5,0.8475,31.752275,1
1SnO2-1,SnO2,2.682843652111906,4.204344282699862,4.446036815643311,TP,0.1509950331367366,-1.5477170216558218,2.0179246493448275,0,Yes,3,2,0,0,0,0,1,0,0,0,0,0,0,2.7,3.44,1.96,1.48,3.5,5.0,15.0,0.965,67.3547,1
4CdCl2-1,CdCl2,3.3588456320817204,4.606369458873189,4.445387363433838,TP,0.03797391578175121,-1.0793353622868702,5.867362810493782,0,Yes,12,2,0,1,0,0,0,0,0,1,0,0,1,2.425,3.16,1.69,1.4700000000000002,4.0,5.0,14.5,1.2000000000000002,73.932,1
2AgMgBr3-1,MgAgBr3,2.989180091553677,4.269294399239725,4.423831939697266,TP,0.01098097541563714,-1.0473984565983159,3.1665192247711174,0,Yes,10,3,0,0,1,0,0,0,0,1,0,1,1,2.066666666666667,2.96,1.31,1.65,4.0,5.0,10.0,1.3466666666666665,70.6924,1
2BaHI-1,BaHI,3.2459388531231053,4.218619347645864,4.423094749450684,TP,0.01624428014738477,-1.2495967496283982,5.854570018849785,0,Yes,6,3,0,0,0,1,0,0,0,1,0,1,0,1.9166666666666667,2.66,0.89,1.77,4.0,6.0,6.666666666666667,1.403333333333333,88.41313666666667,1
2HNaS-2,NaHS,2.9162164935933843,,4.416706562042236,Novel,0.01816331458084086,-0.6953874620138318,5.975820706270296,0,No,6,3,0,0,0,0,0,0,1,0,1,0,0,1.9033333333333335,2.58,0.93,1.65,2.3333333333333335,3.0,6.0,1.1033333333333333,18.68756976,0
2HNaO-1,NaHO,2.80219479300819,4.458174478957227,4.414575099945068,TP,0.0,-1.3646214208534573,4.596372785284341,0,Yes,6,3,0,0,0,0,1,0,0,0,1,0,0,2.19,3.44,0.93,2.51,2.0,3.0,6.0,0.9699999999999999,13.33236976,1
