uid,formula,gap_hse,gap_pbe,is_uwbg,ehull,hform,thickness,natoms,is_magnetic,dyn_stab,a_lat,b_lat,lgnum,n_species,has_F,has_Cl,has_Br,has_I,has_O,has_N,has_S,has_halide,has_alkali,has_alkaline_earth,has_transition_metal,mean_en,max_en,min_en,range_en,mean_period,max_period,mean_group,mean_cov_radius,mean_atomic_mass,dyn_stab_yes,ab_ratio
2AsKMg-1,K2Mg2As2,1.139568316990059,0.6159971134028156,0,0.055073614745004086,-0.6404005598037251,5.655451606488084,6,0,Yes,4.499826244113124,4.499780132338192,64,3,0,0,0,0,0,0,0,0,1,1,0,1.4366666666666668,2.18,0.82,1.3600000000000003,3.6666666666666665,4.0,6.0,1.6733333333333331,46.10830000000001,1,1.0000102475617865
2AlISe-2,Al2I2Se2,2.2394258670645657,1.4929249816559522,0,0.06058120426122926,-0.7249599440902337,6.087807859540623,6,0,Yes,5.212882903972459,3.7930407398517922,46,3,0,0,0,1,0,0,0,1,0,0,0,2.2733333333333334,2.66,1.61,1.05,4.0,5.0,15.333333333333334,1.12,77.6153362,1,1.3743282135630701
2AlISe-1,Al2I2Se2,2.8308513115758425,1.9052399822459343,0,0.00732778817029948,-0.7782133601811635,6.448343003147359,6,0,Yes,3.9764410365948546,5.62111498504453,32,3,0,0,0,1,0,0,0,1,0,0,0,2.2733333333333334,2.66,1.61,1.05,4.0,5.0,15.333333333333334,1.12,77.6153362,1,0.7074114383311008
4GeSbTe-1,Ge4Sb4Te4,1.6363886955936953,1.047369322720849,0,0.07300293084780268,0.0035735902748482338,3.700235055050939,12,0,Yes,5.562002759535902,11.256323830313388,20,3,0,0,0,0,0,0,0,0,0,0,0,2.0533333333333332,2.1,2.01,0.0900000000000003,4.666666666666667,5.0,15.0,1.27,107.33333333333333,1,0.494122490022664
1BrClZn-1,ZnBrCl,4.6154434198888215,3.4178812599777526,1,0.08765086011764882,-0.9670327427236142,2.8459453267195567,3,0,Yes,3.702879565856745,3.7024108948742827,69,3,0,1,1,0,0,0,0,1,0,0,1,2.59,3.16,1.65,1.5100000000000002,3.6666666666666665,4.0,15.333333333333334,1.05,60.25533333333333,1,1.000126585350943
4AsSSi-1,As4S4Si4,3.2535997981728784,2.3896844188389057,0,0.006064057690049178,-0.37048356727030907,2.9399544100848587,12,0,Yes,4.8801932132803145,9.780446126232887,20,3,0,0,0,0,0,0,1,0,0,0,0,2.22,2.58,1.9,0.6800000000000002,3.3333333333333335,4.0,15.0,1.0433333333333332,45.024033333333335,1,0.4989744997613936
2NNbSe-1,Nb2N2Se2,0.7187934978962385,0.3297027917055243,0,0.09122078924024768,-0.8053374502049557,2.5499371184025152,6,0,Yes,5.734689034921693,3.3113776937913864,69,3,0,0,0,0,0,1,0,0,0,0,1,2.396666666666667,3.04,1.6,1.44,3.6666666666666665,5.0,12.0,1.1900000000000002,61.95769333333333,1,1.7318136332420957
2CoIS-1,Co2I2S2,0.4504841921382452,0.0,0,0.03981317081313215,-0.2876483854686735,5.761448808293907,6,0,Yes,4.400220823225934,3.5590693654967094,46,3,0,0,0,1,0,0,1,1,0,0,1,2.3733333333333335,2.66,1.88,0.7800000000000002,4.0,5.0,14.0,1.1833333333333333,72.63422166666668,1,1.2363402820646716
2BrFPd-1,Pd2Br2F2,2.1366706796386694,0.7137729736915408,0,0.030718210032086784,-0.7992868318832423,2.147646341641247,6,0,Yes,4.556968272100864,6.0603241950590325,12,3,1,0,1,0,0,0,0,1,0,0,1,3.046666666666667,3.98,2.2,1.7799999999999998,3.6666666666666665,5.0,14.666666666666666,1.0166666666666666,68.44080106666667,1,0.7519347357384196
2ClFZn-1,Zn2Cl2F2,5.535399397814436,4.077972008060312,1,0.0414185784604714,-1.7483772036833962,2.955120308529934,6,0,Yes,3.420222729555598,5.662883009358605,15,3,1,1,0,0,0,0,0,1,0,0,1,2.93,3.98,1.65,2.33,3.0,4.0,15.333333333333334,0.8766666666666666,39.95346773333333,1,0.6039719916345194
2ClCrS-1,Cr2Cl2S2,2.1443523448319404,0.4598495469115482,0,0.0,-0.9463706946494904,5.373803759092288,6,1,Yes,4.755208789594981,3.453313179045149,46,3,0,1,0,0,0,0,1,1,0,0,1,2.466666666666667,3.16,1.66,1.5000000000000002,3.3333333333333335,4.0,13.0,1.11,39.838033333333335,1,1.3769989986572286
4AgBrTe-1,Ag4Br4Te4,1.2559292845741115,0.8831812142536837,0,0.03650800685780956,-0.20818752213202765,4.454635199540009,12,0,Yes,7.3564827657445395,7.7669611681870245,17,3,0,0,1,0,0,0,0,1,0,0,1,2.33,2.96,1.93,1.03,4.666666666666667,5.0,14.666666666666666,1.2733333333333332,105.12406666666668,1,0.9471507075220386
2ClCoS-1,Co2Cl2S2,0.2903029048411545,0.008059259044823186,0,0.0,-0.5668878965749359,5.1729231187508535,6,0,Yes,4.4392718813852365,3.3086523675969346,46,3,0,1,0,0,0,0,1,1,0,0,1,2.54,3.16,1.88,1.2800000000000002,3.3333333333333335,4.0,14.0,1.0633333333333332,42.150398333333335,1,1.34171601854004
2AlFO-1,Al2F2O2,7.451110094646179,5.6726503874705285,1,0.014762832652935506,-3.2482722534552515,4.065547337725807,6,0,Yes,3.6866127888028353,2.867000896949556,46,3,1,0,0,0,1,0,0,1,0,0,0,3.01,3.98,1.61,2.37,2.3333333333333335,3.0,15.333333333333334,0.6933333333333334,20.6597806,1,1.2858777940130166
2BrHgI-2,Hg2Br2I2,2.4863636717754374,1.584735216969801,0,0.010630592628167642,-0.43315565851503274,3.4134052324419866,6,0,Yes,4.299965615173129,8.963821154823444,23,3,0,0,1,1,0,0,0,1,0,0,1,2.54,2.96,2.0,0.96,5.0,6.0,15.333333333333334,1.2666666666666666,135.79949000000002,1,0.4797022989307759
2BrHgI-1,Hg2Br2I2,2.3627334584477273,1.469261229656032,0,0.005579735649519524,-0.4382065154936809,4.84083535290817,6,0,Yes,7.5298398745863,8.689751371722206,28,3,0,0,1,1,0,0,0,1,0,0,1,2.54,2.96,2.0,0.96,5.0,6.0,15.333333333333334,1.2666666666666666,135.79949000000002,1,0.8665195990635086
4BrIPd-1,Pd4Br4I4,1.351808479286209,0.5370623440722992,0,0.06788112782709159,-0.24644602626132114,5.112898598651996,12,0,Yes,9.773690444082371,6.444806642909724,33,3,0,0,1,1,0,0,0,1,0,0,1,2.606666666666667,2.96,2.2,0.7599999999999998,4.666666666666667,5.0,14.666666666666666,1.26,104.40949,1,1.5165219044755873
4AuClSe-1,Au4Cl4Se4,2.230071145721691,1.4526473131980033,0,0.0,-0.25542445771729066,3.8624249595453275,12,0,Yes,6.805886024832128,7.551934548489064,17,3,0,1,0,0,0,0,0,1,0,0,1,2.75,3.16,2.54,0.6200000000000001,4.333333333333333,6.0,14.666666666666666,1.1866666666666668,103.79318966666666,1,0.9012109388837062
4AuBrS-1,Au4Br4S4,2.000438592220704,1.1204874194410186,0,0.006361102707726551,-0.09995550407807426,4.18009113759982,12,0,Yes,6.61194580659497,7.430190605042054,17,3,0,0,1,0,0,0,1,1,0,0,1,2.6933333333333334,2.96,2.54,0.41999999999999993,4.333333333333333,6.0,14.666666666666666,1.1866666666666665,102.978523,1,0.8898756651152621
2OSTi-1,Ti2O2S2,2.188321442580533,0.6053608597982318,0,0.07622688556990376,-2.1186447051401074,5.87253545027583,6,0,Yes,3.3512120897841857,3.3512566319813994,72,3,0,0,0,0,1,0,1,0,0,0,1,2.52,3.44,1.54,1.9,3.0,4.0,12.0,1.04,31.97713333333333,1,0.99998670880744
2GaGeSe-1,Ga2Ge2Se2,0.9213873211009427,0.38959671729157974,0,0.007426180587734181,-0.39337542379037,8.054090891120882,6,0,Yes,3.9366159431052834,3.9366159431052834,72,3,0,0,0,0,0,0,0,0,0,0,0,2.123333333333333,2.55,1.81,0.7399999999999998,4.0,4.0,14.333333333333334,1.2133333333333336,73.77433333333333,1,1.0
2AuRbS-1,Au2Rb2S2,1.777940610342215,1.210810376394556,0,0.09635414706759526,-0.6910561771455015,4.262107624082805,6,0,Yes,5.619548569115059,5.019503639210883,41,3,0,0,0,0,0,0,1,0,1,0,1,1.9799999999999998,2.58,0.82,1.7600000000000002,4.666666666666667,6.0,9.333333333333334,1.7566666666666666,104.833123,1,1.1195426825108368
2INPt-1,Pt2I2N2,0.17470269004965416,0.0,0,0.648625228873845,0.5646572004921833,6.011787462111409,6,0,No,4.0782537044716545,3.4239490019747523,46,3,0,0,0,1,0,1,0,1,0,0,1,2.6599999999999997,3.04,2.28,0.7600000000000002,4.333333333333333,6.0,14.0,1.16,111.99839000000001,0,1.191096509357918
2FIrSe-1,Ir2F2Se2,2.17161220650661,1.0683630112465146,0,0.09027897021739999,-0.7919422563587576,2.4388388875575124,6,0,Yes,3.4948251112150603,6.230316603300926,15,3,1,0,0,0,0,0,0,1,0,0,1,2.91,3.98,2.2,1.7799999999999998,4.0,6.0,14.0,1.0833333333333333,96.7251344,1,0.5609386061317403
4AsSeSi-1,As4Se4Si4,2.9013319531983117,2.1088612218201845,0,0.00026695238457345266,-0.266237371245726,3.3154535901144992,12,0,Yes,4.9794222565965045,10.02909651611213,20,3,0,0,0,0,0,0,0,0,0,0,0,2.2100000000000004,2.55,1.9,0.6499999999999999,3.6666666666666665,4.0,15.0,1.0933333333333335,60.655699999999996,1,0.49649759064506666
1MoSSe-1,MoSSe,1.9489241378101805,1.4529826159750714,0,0.009277271529213168,-0.8050632461546362,3.2324859828602897,3,0,Yes,3.250850214597298,3.2508502145972984,69,3,0,0,0,0,0,0,1,0,0,0,1,2.43,2.58,2.16,0.41999999999999993,4.0,5.0,12.666666666666666,1.2699999999999998,68.98833333333333,1,0.9999999999999999
2ClCrSe-2,Cr2Cl2Se2,0.9135656226666875,0.17613147867889456,0,0.02573183544575149,-0.8335176249561016,5.451453984097334,6,1,Yes,5.043472582130988,3.535934878460951,46,3,0,1,0,0,0,0,0,1,0,0,1,2.4566666666666666,3.16,1.66,1.5000000000000002,3.6666666666666665,4.0,13.0,1.1600000000000001,55.469699999999996,1,1.426347700251258
2ClCrSe-1,Cr2Cl2Se2,2.7584311275749736,1.6036304680761786,0,0.013267074176936214,-0.8459823862249168,2.831087745090165,6,1,Yes,3.543073141294715,6.136016279080059,69,3,0,1,0,0,0,0,0,1,0,0,1,2.4566666666666666,3.16,1.66,1.5000000000000002,3.6666666666666665,4.0,13.0,1.1600000000000001,55.469699999999996,1,0.5774223828861663
4AlClS-1,Al4Cl4S4,5.932379422356487,4.6653677597500085,1,0.0,-1.290858400529995,4.593268596682357,12,0,Yes,6.500717100858969,7.0582021155893875,17,3,0,1,0,0,0,0,1,1,0,0,0,2.45,3.16,1.61,1.55,3.0,3.0,15.333333333333334,0.9500000000000001,31.499846199999997,1,0.9210160029989639
2CrFO-1,Cr2F2O2,3.5024141220214213,0.8842344915815028,1,0.0,-2.315738511764297,4.282038895823563,6,1,Yes,3.008567834518472,3.9112877223529994,46,3,1,0,0,0,1,0,0,1,0,0,1,3.026666666666667,3.98,1.66,2.3200000000000003,2.6666666666666665,4.0,13.0,0.8533333333333334,28.99796773333333,1,0.7692013597783959
4PPdTe-1,Pd4P4Te4,1.4192645089671814,0.7326810204253973,0,0.07631742867523801,-0.32329305730452224,4.6196941595416305,12,0,Yes,6.062057569767279,6.172992333865704,16,3,0,0,0,0,0,0,0,0,0,0,1,2.1633333333333336,2.2,2.1,0.10000000000000009,4.333333333333333,5.0,13.666666666666666,1.3,88.331254,1,0.9820290131432977
2AsBeLi-1,Be2Li2As2,1.9196575240937626,1.291334237436522,0,0.0828494234320362,-0.4073255929517317,3.976566633706158,6,0,Yes,5.255440093347443,3.7161155036950606,64,3,0,0,0,0,0,0,0,0,1,1,0,1.5766666666666669,2.18,0.98,1.2000000000000002,2.6666666666666665,4.0,6.0,1.3099999999999998,30.291594,1,1.4142294791757088
1BiISe-2,BiISe,1.189211344795383,0.4330284900032282,0,0.1144748566998371,-0.3283326096150881,3.9026398817432373,3,0,Yes,4.16067444828903,4.160674448289031,69,3,0,0,0,1,0,0,0,1,0,0,0,2.4099999999999997,2.66,2.02,0.6400000000000001,5.0,6.0,16.0,1.2033333333333334,138.28162333333333,1,0.9999999999999998
1BiISe-1,BiISe,1.2156722279898025,0.6072788818072934,0,0.0,-0.44280746631492524,3.6417467275578064,3,0,Yes,4.272419362734476,4.2724193627344755,69,3,0,0,0,1,0,0,0,1,0,0,0,2.4099999999999997,2.66,2.02,0.6400000000000001,5.0,6.0,16.0,1.2033333333333334,138.28162333333333,1,1.0000000000000002
2ISSc-1,Sc2I2S2,3.060068392106421,1.6624544227876599,0,0.0,-1.679254874635322,6.286475519908302,6,0,Yes,5.096811822028355,3.924811421479563,46,3,0,0,0,1,0,0,1,1,0,0,1,2.2,2.66,1.36,1.3,4.0,5.0,12.0,1.29,67.97512733333333,1,1.2986131751795034
1CrSTe-2,CrSTe,0.08204617915965084,0.0,0,0.23041496374634898,-0.24786497054312662,3.15793711754511,3,0,No,3.296616605939568,3.296616605939565,69,3,0,0,0,0,0,0,1,0,0,0,1,2.1133333333333333,2.58,1.66,0.9200000000000002,4.0,5.0,12.666666666666666,1.2566666666666666,70.55369999999999,0,1.0000000000000009
1CrSTe-1,CrSTe,0.8204247246130523,0.26120625606132436,0,0.16065120489919318,-0.3176287293902824,3.1759573996200308,3,0,Yes,3.2715021677520695,3.27150216775207,69,3,0,0,0,0,0,0,1,0,0,0,1,2.1133333333333333,2.58,1.66,0.9200000000000002,4.0,5.0,12.666666666666666,1.2566666666666666,70.55369999999999,1,0.9999999999999999
2IIrO-1,Ir2I2O2,0.6523621532607369,0.0,0,0.4101684329988826,-0.10754124801580763,5.520694192471937,6,0,Yes,4.061266789202682,3.6158630690911115,46,3,0,0,0,1,1,0,0,1,0,0,1,2.766666666666667,3.44,2.2,1.2399999999999998,4.333333333333333,6.0,14.0,1.1433333333333333,111.70695666666667,1,1.123180472158623
2ClIrTe-2,Ir2Cl2Te2,2.0497440263204902,1.0961527187002016,0,0.0477525696641643,-0.36326827177203924,2.6487071908236857,6,0,Yes,3.773522817009927,6.751556660948618,15,3,0,1,0,0,0,0,0,1,0,0,1,2.486666666666667,3.16,2.1,1.06,4.666666666666667,6.0,14.0,1.2733333333333332,118.42333333333333,1,0.5589115231508304
2LiTeTl-1,Li2Tl2Te2,1.5327777991538962,1.0411134145883423,0,0.021664171195873678,-0.6249177766419548,6.08052211841524,6,0,Yes,6.330230380366548,4.4808616325830695,64,3,0,0,0,0,0,0,0,0,1,0,0,1.5666666666666667,2.1,0.98,1.12,4.333333333333333,6.0,10.0,1.4866666666666666,112.97476666666667,1,1.412726144975242
2ClIrS-1,Ir2Cl2S2,1.2006225090242713,0.3545294852530483,0,0.0,-0.5002039055694413,5.415256338035265,6,0,Yes,4.641364939816496,3.548097025238088,46,3,0,1,0,0,0,0,1,1,0,0,1,2.646666666666667,3.16,2.2,0.96,4.0,6.0,14.0,1.1566666666666665,86.57833333333333,1,1.3081279645967536
2ClIrS-2,Ir2Cl2S2,2.203770808154513,1.1409868332076898,0,0.05198068177210757,-0.44822322379733376,2.697438756882857,6,0,Yes,3.4609812717732624,6.381686576948918,15,3,0,1,0,0,0,0,1,1,0,0,1,2.646666666666667,3.16,2.2,0.96,4.0,6.0,14.0,1.1566666666666665,86.57833333333333,1,0.5423301865488913
4AgClS-1,Ag4Cl4S4,1.1637932418049344,0.6617222546288,0,0.10426850222401174,-0.1881426657218833,3.737294339101913,12,0,Yes,6.947457878093635,7.257556256156842,17,3,0,1,0,0,0,0,1,1,0,0,1,2.5566666666666666,3.16,1.93,1.2300000000000002,3.6666666666666665,5.0,14.666666666666666,1.1066666666666667,58.462066666666665,1,0.9572723424912981
4AsBeTl-1,Be4Tl4As4,0.7350627995165806,0.28954355131132414,0,0.08199829627700161,0.021290978550612866,5.935078932918325,12,0,Yes,3.787753761505012,9.362169787319731,41,3,0,0,0,0,0,0,0,0,0,1,0,1.7900000000000003,2.18,1.57,0.6100000000000001,4.0,6.0,10.0,1.2733333333333334,96.10569399999999,1,0.4045807593273094
4BrInSe-1,In4Br4Se4,3.1458939507746773,2.2529477973465193,0,0.0,-0.7071384900374517,4.588132238493717,12,0,Yes,7.403012114202422,7.935508631167619,17,3,0,0,1,0,0,0,0,1,0,0,0,2.43,2.96,1.78,1.18,4.333333333333333,5.0,15.333333333333334,1.1766666666666667,91.22733333333332,1,0.9328969897564278
4AlClSe-1,Al4Cl4Se4,5.087424290874422,4.065730255297714,1,0.0,-1.1730969666157318,4.501201011822703,12,0,Yes,6.780874498390051,7.374892728631203,17,3,0,1,0,0,0,0,0,1,0,0,0,2.44,3.16,1.61,1.55,3.3333333333333335,4.0,15.333333333333334,1.0,47.13151286666667,1,0.9194539836579557
4AlClSe-2,Al4Cl4Se4,4.991526884183191,3.905396168975829,1,0.008000769278661815,-1.1650961973370701,5.59674733462787,12,0,Yes,6.739807133613225,6.353900884292462,33,3,0,1,0,0,0,0,0,1,0,0,0,2.44,3.16,1.61,1.55,3.3333333333333335,4.0,15.333333333333334,1.0,47.13151286666667,1,1.0607353272183968
2BrCoO-1,Co2Br2O2,0.8014140704213386,0.0,0,0.07859286108567624,-0.6794486103463875,5.141960976618121,6,0,Yes,3.75111924990812,3.1732152739724864,46,3,0,0,1,0,1,0,0,1,0,0,1,2.76,3.44,1.88,1.56,3.3333333333333335,4.0,14.0,0.98,51.61219833333334,1,1.1821193729513872
4ClCuS-1,Cu4Cl4S4,1.5502268884618227,0.8219799677238981,0,0.030457844527957374,-0.3280407936421194,3.9788913097303045,12,0,Yes,6.192107507260181,6.684308871097653,17,3,0,1,0,0,0,0,1,1,0,0,1,2.546666666666667,3.16,1.9,1.2600000000000002,3.3333333333333335,4.0,14.666666666666666,1.04,43.687999999999995,1,0.9263646588855722
1ClFMn-1,MnClF,4.679650346727165,2.2605613643189724,1,0.08776209041313354,-1.6299432781548748,2.294639058571242,3,1,Yes,3.5908052293684274,3.891911853397825,23,3,1,1,0,0,0,0,0,1,0,0,1,2.8966666666666665,3.98,1.55,2.4299999999999997,3.0,4.0,13.666666666666666,0.9400000000000001,36.4631494,1,0.9226327225868394
1BrSSb-2,BrSSb,2.0278507130270333,1.4259397036099313,0,0.18291818812194136,-0.28670617518426056,3.5725854958523193,3,0,Yes,3.881030769946308,3.8810307699463285,69,3,0,0,1,0,0,0,1,1,0,0,0,2.53,2.96,2.05,0.9100000000000001,4.0,5.0,16.0,1.05,77.90966666666667,1,0.9999999999999948
1BrSSb-1,BrSSb,1.837586151949067,1.2173211380215396,0,0.054144898208525305,-0.4154794650976766,3.3132016081403854,3,0,Yes,3.9885588026114327,3.9885588026114345,69,3,0,0,1,0,0,0,1,1,0,0,0,2.53,2.96,2.05,0.9100000000000001,4.0,5.0,16.0,1.05,77.90966666666667,1,0.9999999999999996
1MoSeTe-1,MoSeTe,1.5940140850839075,1.135952912235493,0,0.024962230928136393,-0.47917619411376816,3.476177085655328,3,0,Yes,3.4331870660881054,3.433187066088106,69,3,0,0,0,0,0,0,0,0,0,0,1,2.27,2.55,2.1,0.44999999999999973,4.666666666666667,5.0,12.666666666666666,1.3866666666666667,100.83333333333333,1,0.9999999999999999
1MoOS-1,MoOS,1.831052888428725,1.0601184012931681,0,0.10315153074809895,-1.3609716514772632,2.777960780996027,3,0,Yes,2.9984439996723498,2.9991677141801123,69,3,0,0,0,0,1,0,1,0,0,0,1,2.7266666666666666,3.44,2.16,1.2799999999999998,3.3333333333333335,5.0,12.666666666666666,1.0866666666666667,48.00146666666666,1,0.9997586948858043
1SSeW-1,WSSe,1.9111655146654165,1.4016133079682724,0,0.010168253372136485,-0.7237933009560878,3.2510144188340115,3,0,Yes,3.252142315384611,3.252142315384612,69,3,0,0,0,0,0,0,1,0,0,0,1,2.4966666666666666,2.58,2.36,0.2200000000000002,4.333333333333333,6.0,12.666666666666666,1.28,98.28833333333334,1,0.9999999999999998
2IIrSe-1,Ir2I2Se2,0.5197937672382751,0.0,0,0.042065004272717386,-0.21348377402754673,6.013669485748222,6,0,Yes,4.9188551103591305,3.8506749891901375,46,3,0,0,0,1,0,0,0,1,0,0,1,2.47,2.66,2.2,0.45999999999999996,5.0,6.0,14.0,1.3266666666666669,132.69382333333334,1,1.277400747704664
2IIrSe-2,Ir2I2Se2,1.8569340808634704,1.0099132569575775,0,0.0448719509189374,-0.21067682738132673,3.0483605651634917,6,0,Yes,3.7831028737299746,6.810317218388868,15,3,0,0,0,1,0,0,0,1,0,0,1,2.47,2.66,2.2,0.45999999999999996,5.0,6.0,14.0,1.3266666666666669,132.69382333333334,1,0.555495838507351
2ClORh-1,Rh2Cl2O2,0.7590276537075478,0.03978886718393415,0,0.07034571779918301,-0.6507158304886987,5.078639066184413,6,0,Yes,4.053000935101266,3.3046508358719473,46,3,0,1,0,0,1,0,0,1,0,0,1,2.9599999999999995,3.44,2.28,1.1600000000000001,3.3333333333333335,5.0,14.0,1.0,51.45263333333333,1,1.2264536062648395
4GeSSb-1,Ge4S4Sb4,2.4761841002550518,1.7516925796707516,0,0.008206171937165663,-0.17664894969913844,3.547231858855703,12,0,Yes,5.327002722904348,10.511383813603153,20,3,0,0,0,0,0,0,1,0,0,0,0,2.2133333333333334,2.58,2.01,0.5700000000000003,4.0,5.0,15.0,1.1533333333333333,75.48833333333333,1,0.506784151103919
4AuCuSe-1,Au4Cu4Se4,1.6931133405341827,0.7676235969891462,0,0.0,-0.13047127420720805,4.022148969073699,12,0,Yes,4.944187908071517,7.477996405600137,45,3,0,0,0,0,0,0,0,0,0,0,1,2.3299999999999996,2.55,1.9,0.6499999999999999,4.666666666666667,6.0,12.666666666666666,1.4066666666666665,113.15752299999998,1,0.6611647879863788
4ClCuO-1,Cu4Cl4O4,1.2367386644129539,0.3127874219809774,0,0.10042397769923816,-0.34002894430353336,3.6558457622901415,12,0,Yes,5.3744913844448785,6.3028342475713,17,3,0,1,0,0,1,0,0,1,0,0,1,2.8333333333333335,3.44,1.9,1.54,3.0,4.0,14.666666666666666,0.9066666666666667,38.3328,1,0.8527102527749093
2BiBrS-1,Bi2Br2S2,1.6210853973793533,0.9689056275620511,0,0.010319772420903206,-0.5556117372526176,6.600616332707658,6,0,No,5.5628875217382046,4.158230397902487,46,3,0,0,1,0,0,0,1,1,0,0,0,2.52,2.96,2.02,0.94,4.333333333333333,6.0,16.0,1.0833333333333333,106.98313333333334,0,1.337801658259307
4ClTeY-1,Y4Cl4Te4,1.1736841514849086,0.38782887657274845,0,0.04177768377579305,-1.7756884407380948,3.8429419184505385,12,0,Yes,7.316678916051673,8.342713615096443,41,3,0,1,0,0,0,0,0,1,0,0,1,2.16,3.16,1.22,1.9400000000000002,4.333333333333333,5.0,12.0,1.3800000000000001,83.98628333333333,1,0.8770142730072715
4SbSeSi-1,Sb4Se4Si4,2.5860284666075968,1.8836739517451508,0,0.044217087669761845,-0.1809454439740191,3.324928388654161,12,0,Yes,5.262033098436786,10.531069771798125,20,3,0,0,0,0,0,0,0,0,0,0,0,2.1666666666666665,2.55,1.9,0.6499999999999999,4.0,5.0,15.0,1.156666666666667,76.2685,1,0.4996674803663675
2LiRbSe-1,Li2Rb2Se2,2.010397651310723,1.2678166519963532,0,0.04161510379680955,-1.151023434245497,5.259732707519586,6,0,Yes,4.53349105,4.53184805,64,3,0,0,0,0,0,0,0,0,1,0,0,1.45,2.55,0.82,1.73,3.6666666666666665,5.0,6.0,1.7833333333333334,57.12293333333333,1,1.0003625452534757
4PSiTe-1,P4Si4Te4,2.2393462805564806,1.5242590421659248,0,0.03544387815581255,-0.06652462592857233,3.9780146140185746,12,0,Yes,4.980307081317424,9.986832801785065,20,3,0,0,0,0,0,0,0,0,0,0,0,2.063333333333333,2.19,1.9,0.29000000000000004,3.6666666666666665,5.0,15.0,1.1066666666666667,62.219754,1,0.4986873396365697
2GaIS-3,Ga2I2S2,1.4874114779600416,0.8326559821565127,0,0.13236272903525403,-0.4649154907417105,6.1048985281545285,6,0,Yes,5.026436101994167,3.7592131011004795,46,3,0,0,0,1,0,0,1,1,0,0,0,2.35,2.66,1.81,0.8500000000000001,4.0,5.0,15.333333333333334,1.13,76.23082333333333,1,1.3370979422589049
2GaIS-1,Ga2I2S2,1.9470528120040733,1.0449866997443653,0,0.008162505874216444,-0.5891157139027481,6.518701368613469,6,0,Yes,3.879073528799347,5.3458759532160425,32,3,0,0,0,1,0,0,1,1,0,0,0,2.35,2.66,1.81,0.8500000000000001,4.0,5.0,15.333333333333334,1.13,76.23082333333333,1,0.7256198166112932
1BrClNi-1,NiBrCl,3.507624635385338,0.9506353003777415,1,0.006088586764410486,-0.5174790927870857,2.714890550481946,3,1,Yes,3.6015859617886683,3.602789117286553,69,3,0,1,1,0,0,0,0,1,0,0,1,2.676666666666667,3.16,1.91,1.2500000000000002,3.6666666666666665,4.0,14.666666666666666,1.0733333333333333,58.016799999999996,1,0.9996660488697182
2AsBeTl-1,Be2Tl2As2,0.4400756342662375,0.0,0,0.0,-0.060707317726388745,6.169729709708949,6,0,Yes,19.36411814716773,3.794803697067553,64,3,0,0,0,0,0,0,0,0,0,1,0,1.7900000000000003,2.18,1.57,0.6100000000000001,4.0,6.0,10.0,1.2733333333333334,96.10569399999999,1,5.102798377194429
2AsBeTl-2,Be2Tl2As2,0.5938195919637044,0.09612115457042858,0,0.06689575687806364,0.006188439151674885,2.3268384170789833,6,0,Yes,3.8130414749475428,6.603786970619473,69,3,0,0,0,0,0,0,0,0,0,1,0,1.7900000000000003,2.18,1.57,0.6100000000000001,4.0,6.0,10.0,1.2733333333333334,96.10569399999999,1,0.5774022529666576
2IOSc-1,Sc2I2O2,3.5395626088765266,1.8116927119771287,1,0.015171408666043126,-2.581555557143845,6.195688172446704,6,0,No,4.00528962395352,3.718949664824468,46,3,0,0,0,1,1,0,0,1,0,0,1,2.486666666666667,3.44,1.36,2.08,3.6666666666666665,5.0,12.0,1.1566666666666667,62.619927333333344,0,1.076994846646457
2BrOSc-1,Sc2Br2O2,5.237291553640096,3.210201931910875,1,0.0,-2.8367601990378852,5.831846342492852,6,0,Yes,3.978744884519628,3.5667842323594305,46,3,0,0,1,0,1,0,0,1,0,0,1,2.5866666666666664,3.44,1.36,2.08,3.3333333333333335,4.0,12.0,1.0866666666666667,46.953103999999996,1,1.1154991794633131
2AlClO-1,Al2Cl2O2,7.217401276258211,5.728716402441362,1,0.0,-2.3538887959673995,5.0494964160443345,6,0,Yes,3.673580768227018,3.175485151601185,46,3,0,1,0,0,1,0,0,1,0,0,0,2.736666666666667,3.44,1.61,1.8299999999999998,2.6666666666666665,3.0,15.333333333333334,0.8166666666666668,26.1446462,1,1.1568565409208973
